YDL013W,0.100032177
YBR119W,0.105083417
YIL035C,0.137018
YFR004W,0.260326
YGL061C,0.12048205
YGL137W,0.143827
YBL084C,0.12048205
YFR036W,0.105083417
YGL240W,0.12048205
YHR166C,0.100032177
YLR102C,0.12048205
YLR127C,0.12048205
YNL172W,0.12048205
YOR249C,0.105083417
YEL015W,0.12048205
YGL019W,0.097951
YIL035C,0.137018
YOR061W,0.127207
YPR133C,0.105083417
YDR499W,0.113888399
YKL113C,0.105083417
YBL093C,0.105083417
YBR193C,0.105083417
YBR253W,0.105083417
YCR081W,0.105083417
YDL005C,0.105083417
YDL140C,0.105083417
YDR308C,0.105083417
YER022W,0.105083417
YGL025C,0.105083417
YGR104C,0.105083417
YHR041C,0.105083417
YHR058C,0.105083417
YKL028W,0.105083417
YKR062W,0.105083417
YLR071C,0.105083417
YNL236W,0.105083417
YOL017W,0.12048205
YOL135C,0.105083417
YOR119C,0.110994
YOR174W,0.100032177
YPL248C,0.105083417
YPR070W,0.105083417
YMR049C,0.161042929
YPR016C,0.113888399
YLR453C,0.105083417
YNL008C,0.105083417
YBL007C,0.108664
YDR225W,0.105083417
YDR334W,0.105083417
YGR002C,0.105083417
YIR018W,0.12048205
YNL107W,0.12048205
YOL012C,0.105083417
YOR269W,0.12048205
YOR341W,0.100032177
YPR110C,0.125809783
YBR081C,0.105083417
YBR111W-A,0.12048205
YDR448W,0.105083417
YGL066W,0.105083417
YGR252W,0.105083417
YHR099W,0.105083417
YOR119C,0.110994
YPL047W,0.105083417
YBR087W,0.105083417
YGR005C,0.105083417
YMR078C,0.105083417
YER172C,0.105083417
YFL017W-A,0.105083417
YGR091W,0.105083417
YKR086W,0.105083417
YLR147C,0.12048205
YNL147W,0.12048205
YPR182W,0.105083417
YJR082C,0.105083417
YKR081C,0.251467
YKR081C,0.100032177
YMR049C,0.161042929
YNL061W,0.201048
YBR247C,0.113888399
YCL059C,0.105083417
YCR057C,0.100354
YDR034C,0.105083417
YER082C,0.100032177
YGR090W,0.098158
YGR090W,0.100032177
YJL069C,0.100032177
YBR119W,0.105083417
YDL087C,0.105083417
YDR167W,0.105083417
YDR448W,0.105083417
YFL017W-A,0.105083417
YGR013W,0.12048205
YHR086W,0.106761
YJL069C,0.100032177
YLR116W,0.105083417
YLR298C,0.105083417
YMR125W,0.12048205
YNL236W,0.105083417
YPR182W,0.105083417
YBL023C,0.105083417
YBR202W,0.12048205
YGL201C,0.105083417
YIL150C,0.105083417
YLR103C,0.105083417
YLR274W,0.12048205
YPR019W,0.105083417
YAL032C,0.105083417
YBR060C,0.105083417
YBR065C,0.105083417
YBR188C,0.105083417
YBR244W,0.12241177
YDR416W,0.105083417
YER013W,0.105083417
YFL017W-A,0.105083417
YGL120C,0.105083417
YGR129W,0.105083417
YHR165C,0.105083417
YJR050W,0.12048205
YKL095W,0.100032177
YKL173W,0.105083417
YLL036C,0.105083417
YML049C,0.105083417
YMR213W,0.12048205
YMR240C,0.105083417
YPR101W,0.105083417
YBR107C,0.105083417
YDR394W,0.36505
YGR179C,0.105083417
YKL002W,0.113555913
YLR052W,0.105083417
YOR269W,0.12048205
YNR003C,0.105083417
YOR116C,0.105083417
YPR110C,0.125809783
YGL127C,0.105083417
YML065W,0.105083417
YPR018W,0.105083417
YLR394W,0.105083417
YNL201C,0.105083417
YOL069W,0.105083417
YDR004W,0.100032177
YDR285W,0.105083417
YER095W,0.100032177
YGL249W,0.105083417
YMR224C,0.105083417
YBR119W,0.105083417
YDL065C,0.110249224
YDL087C,0.105083417
YDR110W,0.105083417
YGR013W,0.12048205
YHR086W,0.106761
YLR298C,0.105083417
YMR125W,0.12048205
YPR182W,0.105083417
YBR119W,0.105083417
YDL087C,0.105083417
YGR013W,0.12048205
YGR074W,0.105083417
YHR086W,0.106761
YHR165C,0.105083417
YLR116W,0.105083417
YLR298C,0.105083417
YPR182W,0.105083417
YER172C,0.105083417
YHR165C,0.105083417
YDL193W,0.111327691
YGR188C,0.105083417
YJL013C,0.105083417
YGL019W,0.097951
YIL035C,0.137018
YKR048C,0.114279596
YLR113W,0.12048205
YOR061W,0.127207
YGR123C,0.100032177
YGR144W,0.121497709
YER126C,0.105083417
YGL181W,0.105083417
YGR245C,0.105083417
YHR197W,0.100032177
YLR074C,0.105674452
YLR106C,0.105083417
YNL182C,0.100032177
YGL019W,0.097951
YIL035C,0.137018
YOR061W,0.127207
YLR233C,0.100032177
YNL175C,0.100032177
YBL103C,0.105083417
YJR066W,0.118487278
YBR087W,0.105083417
YDR225W,0.105083417
YDR334W,0.105083417
YGR002C,0.105083417
YLR424W,0.12048205
YNL107W,0.12048205
YOL012C,0.105083417
YBL046W,0.105083417
YBR236C,0.105083417
YBR279W,0.105083417
YDR404C,0.12048205
YGL244W,0.105083417
YGR063C,0.105083417
YJL164C,0.113888399
YJR017C,0.113888399
YLR418C,0.105083417
YNL201C,0.105083417
YOL145C,0.105083417
YOR123C,0.105083417
YIL021W,0.105083417
YPR010C,0.105083417
YDR110W,0.105083417
YDR235W,0.105083417
YDR240C,0.105083417
YFL017W-A,0.105083417
YGR013W,0.12048205
YHR086W,0.106761
YKL012W,0.105083417
YLR223C,0.105083417
YLR298C,0.105083417
YLR449W,0.105083417
YML046W,0.105083417
YMR125W,0.12048205
YNL227C,0.105083417
YPL178W,0.12048205
YDR489W,0.105083417
YDR005C,0.12048205
YDR016C,0.12048205
YDR228C,0.100032177
YLR335W,0.11017036
YMR061W,0.12048205
YMR153W,0.12241177
YMR270C,0.105083417
YOL123W,0.12048205
YOR250C,0.105083417
YBR175W,0.105083417
YKL057C,0.12241177
YLR328W,0.12048205
YML031W,0.12048205
YNL218W,0.105083417
YDL070W,0.12048205
YDR225W,0.105083417
YDR328C,0.113888399
YDR334W,0.105083417
YGR002C,0.105083417
YNL107W,0.12048205
YOL012C,0.105083417
YER133W,0.130413
YBR123C,0.105083417
YDR388W,0.10936
YMR226C,0.113888399
YBR237W,0.105083417
YDL147W,0.24071
YOR290C,0.105083417
YJR063W,0.105083417
YLR135W,0.12048205
YMR106C,0.125809783
YDR097C,0.105083417
YER038C,0.12048205
YER142C,0.105083417
YIL131C,0.100032177
YOL034W,0.105083417
YAL032C,0.105083417
YBR152W,0.105083417
YFL017W-A,0.105083417
YGR074W,0.105083417
YIL125W,0.105083417
YIR009W,0.105083417
YJR050W,0.12048205
YKL095W,0.100032177
YMR240C,0.105083417
YOR159C,0.12048205
YPR182W,0.105083417
YBL084C,0.12048205
YDR118W,0.12048205
YGL240W,0.12048205
YHR166C,0.100032177
YKL022C,0.105083417
YLR127C,0.12048205
YNL172W,0.12048205
YOR249C,0.105083417
YBR240C,0.105083417
YCR042C,0.105083417
YCR093W,0.12048205
YDR167W,0.105083417
YDR174W,0.105083417
YGR274C,0.105083417
YML098W,0.105083417
YMR236W,0.105083417
YFL024C,0.105083417
YGR002C,0.105083417
YHR099W,0.105083417
YLR113W,0.12048205
YNL107W,0.12048205
YOR119C,0.110994
YCR057C,0.100354
YER082C,0.100032177
YGR090W,0.098158
YGR090W,0.100032177
YJL069C,0.100032177
YAL019W,0.105083417
YBL007C,0.108664
YLR025W,0.124443678
YNL265C,0.109512033
YBL035C,0.105083417
YGL207W,0.105083417
YJR043C,0.105083417
YML069W,0.105083417
YNL262W,0.105083417
YNR052C,0.12048205
YPR135W,0.105083417
YER148W,0.105083417
YGL250W,0.12048205
YGR047C,0.105083417
YGR246C,0.105083417
YDR060W,0.105083417
YHR066W,0.105083417
YKR081C,0.251467
YKR081C,0.100032177
YMR308C,0.113888399
YPL043W,0.170083
YPL043W,0.100032177
YCR084C,0.100032177
YCR096C,0.105083417
YDR043C,0.105083417
YGL035C,0.105083417
YGL162W,0.12048205
YHL002W,0.107680083
YMR240C,0.105083417
YNL167C,0.105083417
YPL181W,0.105083417
YBR088C,0.100032177
YHR164C,0.105083417
YLR453C,0.105083417
YBR107C,0.105083417
YLR315W,0.105083417
YOL104C,0.105083417
YOR159C,0.12048205
YPL002C,0.113555913
YGR262C,0.200269698
YIL131C,0.100032177
YLR154C,0.12048205
YBR087W,0.105083417
YDL058W,0.115477015
YNL102W,0.105083417
YNR052C,0.12048205
YOR217W,0.105083417
YBR081C,0.105083417
YBR279W,0.105083417
YHR009C,0.109512033
YIL035C,0.137018
YLR418C,0.105083417
YML010W,0.105083417
YOL145C,0.105083417
YOR123C,0.105083417
YOR319W,0.100032177
YER173W,0.161042929
YPR086W,0.105083417
YLL028W,0.136725
YML092C,0.12048205
YOR210W,0.105083417
YBL088C,0.105083417
YJL124C,0.12048205
YDL003W,0.105083417
YIL026C,0.105083417
YMR076C,0.105083417
YCL011C,0.105083417
YDR138W,0.100032177
YNL097C,0.105083417
YNL139C,0.105083417
YDR388W,0.10936
YCL054W,0.105083417
YCR057C,0.100354
YDL014W,0.105083417
YHR052W,0.168416
YHR052W,0.100032177
YJL033W,0.105083417
YPR137W,0.105083417
YDR060W,0.105083417
YER172C,0.105083417
YLR147C,0.12048205
YMR059W,0.21145946
YDR167W,0.105083417
YER148W,0.105083417
YGL112C,0.105083417
YGR274C,0.105083417
YHR099W,0.105083417
YML098W,0.105083417
YMR005W,0.105083417
YOR119C,0.110994
YPR072W,0.12048205
YJL047C,0.12048205
YOR014W,0.12048205
YDL003W,0.105083417
YDR180W,0.105083417
YFL008W,0.105083417
YFR027W,0.105083417
YJL074C,0.105083417
YDL140C,0.105083417
YDR138W,0.100032177
YGL207W,0.105083417
YGL244W,0.105083417
YGR104C,0.105083417
YHL002W,0.107680083
YKL145W,0.113888399
YLR418C,0.105083417
YML010W,0.105083417
YOL145C,0.105083417
YOR123C,0.105083417
YPL129W,0.105083417
YDR192C,0.12241177
YGR119C,0.12241177
YIL115C,0.12241177
YLR293C,0.100032177
YMR047C,0.115611172
YOL004W,0.105083417
YOR098C,0.104631125
YBR247C,0.113888399
YCL059C,0.105083417
YCR057C,0.100354
YDL153C,0.105083417
YER082C,0.100032177
YGR090W,0.098158
YGR090W,0.100032177
YHR148W,0.105083417
YNL075W,0.105083417
YIL035C,0.137018
YGL181W,0.105083417
YCR057C,0.100354
YDL110C,0.12048205
YDR315C,0.105083417
YER133W,0.130413
YDR145W,0.105083417
YDR167W,0.105083417
YDR174W,0.105083417
YGL112C,0.105083417
YGR274C,0.105083417
YML015C,0.105083417
YMR005W,0.105083417
YMR227C,0.105083417
YMR236W,0.105083417
YOR174W,0.100032177
YPL011C,0.105083417
YDL002C,0.105083417
YLR453C,0.105083417
YPR086W,0.105083417
YBL002W,0.105083417
YGL150C,0.105083417
YMR043W,0.105083417
YOL004W,0.105083417
YBR081C,0.105083417
YDR216W,0.100032177
YGL112C,0.105083417
YHR099W,0.105083417
YOL148C,0.105083417
YOR119C,0.110994
YDR378C,0.12048205
