YJR091C,2074496.4
YBR160W,1258946.4
YNL189W,1161080.9
YHR114W,957938.9
YMR047C,869709.1
YLR295C,763308.8
YER022W,628741.2
YLR288C,577794.7
YBL007C,569650.2
YPR086W,566326.06
YDR388W,532382.44
YML064C,525497.44
YER081W,515188.34
YJR045C,468112.88
YLR259C,421930.3
YLR453C,388335.12
YER133W,386093.25
YLR447C,383737.53
YPL204W,378200.7
YCL018W,364801.2
YFL039C,348054.28
YLR191W,342628.47
YBR106W,334346.88
YPR110C,330805.3
YJL020C,314617.25
YJR121W,308235.78
YER118C,306635.75
YLR423C,294122.2
YFR028C,294066.72
YCL027W,291739.5
YBR196C,287355.7
YBR109C,285907.28
YOL133W,284593.56
YJR022W,279090.7
YGL127C,278870.25
YDR034C,267316.12
YGL070C,253765.2
YOR181W,253017.56
YPR154W,247815.19
YER177W,245660.66
YMR106C,240890.45
YGL137W,239978.52
YBR055C,238721.66
YGR218W,237441.14
YFR024C-A,233972.92
YFR053C,230527.62
YDL017W,230429.03
YBR017C,222975.44
YDL126C,221959.14
YDR318W,218809.44
YIL035C,217585.69
YBL026W,215597.98
YBR072W,214500.44
YER125W,212547.44
YBR127C,211911.03
YIL061C,210519.72
YMR032W,210498.16
YBL099W,208868.44
YKL002W,205852.36
YBR217W,204270.47
YBR200W,203636.75
YDL047W,201580.34
YBR118W,199340.52
YMR109W,192250.06
YOL055C,190798.39
YLR310C,190672.9
YBR159W,189300.47
YPL235W,185793.67
YBL085W,183597.89
YNL064C,181561.58
YNL030W,170903.45
YHR030C,170756.58
YMR049C,167466.97
YDR099W,165277.8
YKL152C,164393.44
YMR001C,163593.58
YDR328C,163030.86
YKR026C,161364.3
YMR308C,160811.98
YBR020W,158452.27
YHR135C,156953.45
YOR047C,155794.03
YAR014C,155784.61
YLR180W,154578.52
YDL100C,152595.45
YGL181W,151140.27
YDL043C,143069.52
YGL190C,138083.73
YDL213C,134981.28
YOR098C,133103.64
YJL034W,133009.08
YHL002W,132443.27
YDL132W,132029.2
YGR262C,131363.53
YLR291C,131145.4
