@relation All_Centrality

@attribute Subgraph numeric
@attribute Degree numeric
@attribute Eigenvector numeric
@attribute Information numeric
@attribute LAC numeric
@attribute Betweenness numeric
@attribute Closeness numeric
@attribute Network numeric

@data
20300000000000,17,0.006153,3.440162,2.705882,3580.0562,0.022441,3.028842
20300000000000,17,0.006153,3.440162,9.176471,2748.3508,0.022468,10.319277
20300000000000,60,0.006101,3.975493,14.733334,96396.195,0.022557,27.90228
20300000000000,21,0.00615,3.563894,5.619048,10716.931,0.022505,8.475777
20300000000000,11,0.006148,3.140127,0.727273,10269.814,0.022493,1.044444
20200000000000,5,0.006144,2.48909,0,366.17987,0.022351,0
20200000000000,18,0.006139,3.475123,7,2100.5618,0.022464,8.043533
20200000000000,7,0.006134,2.776997,0.285714,1874.3599,0.022514,0.333333
20100000000000,6,0.006125,2.64582,4.333334,7.176294,0.022382,5.2
20000000000000,18,0.006111,3.475123,6.555555,22032.986,0.022512,7.382165
20000000000000,13,0.00611,3.26211,2.461539,7276.7417,0.022524,2.973485
19900000000000,12,0.006087,3.204705,2.333333,21235.504,0.02262,2.545454
19800000000000,4,0.006075,2.298459,0,798.25323,0.022455,0
19800000000000,17,0.006071,3.440162,1.529412,15903.343,0.022515,3.242262
19700000000000,31,0.006053,3.753913,7.935484,48405.414,0.022568,9.318282
19700000000000,5,0.006067,2.48909,0.4,10718.148,0.022422,0.5
19700000000000,10,0.006066,3.067234,0,20043.373,0.02256,0
19700000000000,6,0.006055,2.64582,4,84.20067,0.022396,4.8
19600000000000,9,0.006039,2.984106,3.555556,5342.3525,0.022541,4.375
19500000000000,8,0.006037,2.88836,0,24793.44,0.022515,0
19500000000000,5,0.006036,2.48909,0,2386.9473,0.022411,0
19400000000000,7,0.00601,2.776998,1.428572,4736.388,0.022512,1.666667
19300000000000,8,0.005999,2.88836,0,3674.2903,0.022516,0
19200000000000,9,0.005988,2.984106,0.444444,6276.559,0.022546,0.5
19100000000000,8,0.005965,2.88836,0.75,5030.8457,0.022536,0.857143
19100000000000,3,0.005962,2.061626,2,0,0.022436,3
18900000000000,15,0.005937,3.359922,4.266667,30164.184,0.022484,5.127706
18900000000000,20,0.005934,3.536707,4.4,17272.762,0.022537,5.081218
18800000000000,12,0.005929,3.204705,1.333333,10219.682,0.022511,3.136364
18800000000000,5,0.005923,2.48909,0.4,1907.8738,0.022446,0.5
18800000000000,5,0.005923,2.48909,0.4,1730.5865,0.022477,0.5
18800000000000,10,0.005918,3.067233,0.6,4441.8286,0.022477,0.722222
18700000000000,12,0.005908,3.204705,1,10762.286,0.022493,1.345455
18700000000000,9,0.005903,2.984106,0.666667,5411.642,0.022546,0.75
18700000000000,7,0.005901,2.776998,0.285714,12570.395,0.022517,0.366667
18600000000000,17,0.005897,3.440162,8.352942,5320.915,0.022473,9.944872
18600000000000,7,0.005896,2.776998,0.285714,2699.0347,0.022477,0.333333
18600000000000,8,0.005891,2.88836,1,1584.4408,0.022469,1.142857
18600000000000,9,0.005891,2.984106,0.222222,3668.3823,0.022538,0.25
18600000000000,29,0.005887,3.72485,0.206897,106482.484,0.022641,0.367857
18500000000000,6,0.005875,2.64582,0.333333,4524.6865,0.02241,0.4
18500000000000,23,0.005874,3.612674,0.173913,38415.285,0.022558,0.278943
18500000000000,7,0.00587,2.776998,2,2272.392,0.022537,2.333333
18400000000000,10,0.00586,3.067234,0,13638.929,0.022507,0
18400000000000,6,0.005859,2.64582,0,10473.3125,0.022438,0
18400000000000,7,0.005857,2.776997,0.285714,2367.4268,0.02246,0.333333
18400000000000,9,0.005854,2.984106,0.444444,4800.4795,0.022495,0.5
18300000000000,6,0.00585,2.64582,0.666667,4264.625,0.022482,0.8
18300000000000,7,0.005836,2.776998,1.714286,691.31506,0.022444,2
18200000000000,8,0.005833,2.88836,4.25,829.66644,0.022493,4.857143
18100000000000,27,0.005803,3.691966,8,32539.006,0.022529,9.078754
18000000000000,9,0.0058,2.984106,4,1133.3835,0.022404,4.5
18000000000000,13,0.005793,3.26211,3.538461,6312.954,0.022332,5.988095
17900000000000,3,0.005775,2.061626,0,71.55786,0.022362,0
17900000000000,9,0.005772,2.984106,0.444444,6946.05,0.022474,0.5
17800000000000,58,0.005734,3.966723,9.068966,78482.31,0.022559,19.974754
17800000000000,18,0.005768,3.475123,0.444444,21237.947,0.022542,1.032213
17800000000000,13,0.005758,3.26211,3.692308,1417.9551,0.022436,4.041666
17700000000000,12,0.005746,3.204705,0.666667,4928.2847,0.022451,0.945455
17700000000000,10,0.005743,3.067234,4.2,411.69623,0.022454,4.666666
17400000000000,62,0.005645,3.983797,14.419354,57146.25,0.022531,29.165157
17400000000000,10,0.0057,3.067234,0.4,13215.942,0.022533,0.444444
17300000000000,3,0.005686,2.061626,0,336.68054,0.022456,0
17300000000000,5,0.005684,2.48909,1.6,491.83304,0.02246,2
17300000000000,10,0.005677,3.067233,1.2,10030.56,0.022501,1.809524
17300000000000,6,0.005674,2.64582,0.333333,7326.317,0.022508,0.4
17200000000000,5,0.005671,2.48909,0.4,1595.3107,0.022496,0.5
17200000000000,7,0.005661,2.776998,0.857143,11389.227,0.022474,1
17200000000000,24,0.005654,3.634514,3,70095.61,0.022531,6.061077
17100000000000,13,0.005656,3.26211,3.076923,7017.8066,0.022499,4.066667
17000000000000,19,0.005636,3.507043,3.789474,15948.501,0.022503,5.972625
17000000000000,14,0.005632,3.313559,4.428571,4685.583,0.022529,5.761722
17000000000000,8,0.005629,2.88836,0.25,3867.9536,0.022528,0.285714
16900000000000,15,0.00561,3.359922,4.266667,8800.644,0.022514,6.516667
16900000000000,16,0.005609,3.401861,2.625,10040.984,0.022519,3.951898
16800000000000,14,0.005598,3.313559,2.142857,22247.85,0.022398,2.556643
16800000000000,14,0.005591,3.313559,1.428572,2501.8508,0.022471,1.544872
16700000000000,16,0.005582,3.401861,3.625,5092.7754,0.022453,3.866667
16700000000000,12,0.005581,3.204705,2.166667,7007.713,0.022501,2.424243
16700000000000,6,0.005577,2.64582,0.666667,2448.1882,0.022508,0.8
16700000000000,5,0.005574,2.48909,0,9877.08,0.022443,0
16600000000000,5,0.005566,2.48909,0.4,1355.2595,0.022466,0.5
16600000000000,14,0.005559,3.313559,0,14753.9795,0.022533,0
16500000000000,26,0.005549,3.674065,5.461538,28282.55,0.022557,8.983642
16400000000000,23,0.005539,3.612674,4.173913,60925.324,0.022594,4.583692
16400000000000,11,0.005523,3.140127,1.636364,13020.537,0.022469,1.8
16300000000000,8,0.005521,2.88836,1,730.1734,0.022435,1.142857
16300000000000,8,0.005516,2.88836,2,10658.427,0.022472,3.609524
16300000000000,4,0.005509,2.298459,0,10115.027,0.0224,0
16200000000000,6,0.005503,2.64582,0.333333,1061.2451,0.022483,0.4
16200000000000,7,0.005497,2.776997,1.428572,3488.9932,0.022479,1.666667
16200000000000,5,0.005496,2.48909,0.4,5233.347,0.022469,0.5
16200000000000,3,0.005492,2.061626,0.666667,203.40714,0.022403,1
16100000000000,11,0.005479,3.140127,0.727273,3056.3403,0.02248,0.8
16100000000000,5,0.005475,2.48909,0.4,5086.7886,0.022473,0.5
16000000000000,6,0.005455,2.64582,0,13454.969,0.022462,0
15900000000000,10,0.005451,3.067233,3.8,799.46436,0.022411,4.222222
15900000000000,8,0.005447,2.88836,3.25,1972.1268,0.022409,3.714286
15900000000000,4,0.005446,2.298459,0,883.95734,0.022467,0
15900000000000,4,0.005441,2.298459,0.5,1574.6538,0.022485,0.666667
15900000000000,19,0.00544,3.507043,2,13706.187,0.022505,2.659596
15800000000000,3,0.005433,2.061626,0,1798.7878,0.0225,0
15800000000000,6,0.005431,2.64582,1,2727.4272,0.022495,1.2
15800000000000,5,0.005428,2.48909,0.8,2033.6775,0.02247,1
15800000000000,23,0.005428,3.612674,6.956522,7113.004,0.022498,9.494364
15800000000000,8,0.005425,2.88836,1,5713.065,0.022498,1.571428
15800000000000,15,0.005423,3.359922,1.6,10209.382,0.022503,2.040548
15800000000000,4,0.00542,2.298459,0.5,545.5058,0.022452,0.666667
15700000000000,4,0.005417,2.298459,0,3461.5635,0.022465,0
15700000000000,11,0.005414,3.140127,1.090909,4638.341,0.022429,1.211111
15600000000000,2,0.0054,1.759474,1,0,0.022378,2
15600000000000,2,0.0054,1.759474,1,0,0.022378,2
15600000000000,2,0.0054,1.759474,1,0,0.022378,2
15600000000000,2,0.0054,1.759474,1,0,0.022378,2
15600000000000,11,0.005398,3.140127,3.636364,1786.3828,0.022412,4.022222
15600000000000,10,0.005396,3.067233,0.2,11958.237,0.02248,0.277778
15600000000000,4,0.005393,2.298459,0,103.5209,0.022343,0
15500000000000,31,0.005386,3.753913,6.516129,21216.299,0.022558,11.610087
15500000000000,4,0.005383,2.298459,0.5,144.55432,0.022379,0.666667
15500000000000,5,0.005383,2.48909,0.8,1008.5527,0.022449,1
15500000000000,4,0.005375,2.298459,0,1232.777,0.022447,0
15500000000000,8,0.005373,2.88836,1,8624.357,0.022486,1.142857
15400000000000,26,0.005355,3.674065,2.769231,76058.98,0.02261,3.86254
15400000000000,14,0.005357,3.313559,0.571429,31407.684,0.022577,1.200549
15400000000000,6,0.005354,2.64582,0.333333,751.3964,0.022425,0.4
15400000000000,26,0.005352,3.674065,2.538461,15545.108,0.022527,4.749737
15400000000000,9,0.005352,2.984106,1.777778,14614.563,0.022477,2.375
15300000000000,10,0.005348,3.067233,1.4,6461.38,0.022443,3.972222
15300000000000,21,0.005347,3.563894,5.809524,48620.836,0.0225,7.676755
15300000000000,17,0.005346,3.440162,0.588235,35325.098,0.02254,1.008471
15300000000000,8,0.005344,2.88836,2.25,4854.1665,0.022528,2.571429
15300000000000,11,0.005335,3.140127,0.909091,12192.475,0.022443,1.022222
15200000000000,3,0.005331,2.061626,0.666667,114.26539,0.02244,1
15200000000000,4,0.005329,2.298459,0,81.14116,0.022433,0
15200000000000,11,0.005323,3.140127,0.363636,9771.194,0.02246,0.442857
15200000000000,4,0.00532,2.298459,0.5,1174.9554,0.022456,0.666667
15200000000000,3,0.005319,2.061626,0,4713.813,0.022391,0
15200000000000,5,0.005318,2.48909,0,5165.84,0.022507,0
15100000000000,5,0.005313,2.48909,0.4,1111.5913,0.02247,0.5
15100000000000,7,0.005308,2.776998,0.571429,9572.337,0.022561,0.666667
15000000000000,10,0.005286,3.067234,0.2,1841.0177,0.022428,0.222222
15000000000000,10,0.005284,3.067234,0.6,8713.183,0.022563,0.666667
14900000000000,27,0.005257,3.691966,8,15313.801,0.022501,9.015299
14900000000000,4,0.005266,2.298459,0.5,820.98065,0.022414,0.666667
14900000000000,23,0.005265,3.612674,2.695652,19352.852,0.022496,4.15995
14800000000000,5,0.00526,2.48909,0.4,1409.2754,0.022369,0.5
14800000000000,5,0.005252,2.48909,0.4,2213.1477,0.02253,0.5
14800000000000,4,0.005247,2.298459,0.5,783.7329,0.022525,0.666667
14700000000000,13,0.005242,3.26211,0.153846,6734.443,0.022507,0.166667
14700000000000,10,0.005228,3.067233,0.4,17334.129,0.022511,0.533333
14600000000000,7,0.005226,2.776998,0.857143,6452.1904,0.022573,1
14600000000000,17,0.005224,3.440162,6.235294,9210.317,0.022535,9.754089
14600000000000,6,0.005222,2.64582,4,27.217983,0.022418,4.8
14600000000000,6,0.005222,2.64582,0,698.3289,0.022335,0
14500000000000,14,0.005209,3.313559,5,49085.24,0.022573,5.410256
14500000000000,4,0.005192,2.298459,0.5,1202.0942,0.022365,0.666667
14400000000000,5,0.005189,2.48909,0,3655.2808,0.022525,0
14400000000000,9,0.005182,2.984106,0.444444,7363.537,0.022454,0.5
14400000000000,9,0.005179,2.984106,0.666667,3452.7869,0.02242,0.75
14300000000000,10,0.00517,3.067234,0.4,5182.6904,0.022494,0.458333
14300000000000,10,0.005166,3.067233,0.8,5404.4663,0.022441,0.944444
14300000000000,8,0.005166,2.88836,2,7536.0386,0.022502,2.964286
14300000000000,7,0.005165,2.776998,0.285714,4759.5337,0.022505,0.366667
14300000000000,8,0.005161,2.88836,1,980.3359,0.022427,1.142857
14200000000000,11,0.005149,3.140127,1.818182,2770.74,0.022471,2
14200000000000,50,0.005101,3.92526,8.48,18181.645,0.02252,13.431462
14200000000000,11,0.005138,3.140127,0.727273,8550.275,0.022517,0.8
14100000000000,8,0.00512,2.88836,1.5,10741.586,0.022531,1.714286
14000000000000,8,0.005117,2.88836,2,5949.062,0.022462,2.285714
14000000000000,4,0.005115,2.298459,2,169.24373,0.022489,2.666667
14000000000000,6,0.005111,2.64582,0.333333,22613.865,0.022481,0.4
14000000000000,9,0.005111,2.984106,4.666666,3328.4287,0.022456,5.625
14000000000000,31,0.00511,3.753913,0.129032,107857.164,0.022549,0.286279
14000000000000,7,0.005102,2.776997,2.285714,792.8548,0.02239,3
14000000000000,11,0.005102,3.140127,1.454546,11141.261,0.022537,2.733333
13900000000000,7,0.005094,2.776997,0.285714,418.19345,0.022398,0.333333
13900000000000,19,0.005083,3.507043,9.157895,14008.965,0.022453,11.150761
13800000000000,17,0.005082,3.440162,2.470588,12249.634,0.022506,3.231818
13800000000000,13,0.005077,3.26211,0.769231,6731.038,0.022483,0.948413
13800000000000,26,0.005066,3.674065,0.307692,63900.28,0.022567,0.452929
13700000000000,10,0.005058,3.067233,0.2,10094.889,0.022486,0.222222
13700000000000,15,0.005055,3.359922,1.733333,8391.581,0.022548,2.042208
13700000000000,12,0.00505,3.204705,2.166667,14682.478,0.022511,2.540909
13500000000000,8,0.005026,2.88836,0.5,7679.649,0.022559,0.571429
13500000000000,4,0.005026,2.298459,0.5,298.01672,0.022452,0.666667
13400000000000,6,0.005007,2.64582,2,10639.846,0.022412,2.4
13400000000000,51,0.004955,3.931093,10.745098,55255.883,0.022523,17.400116
13300000000000,13,0.004989,3.26211,0.461538,20947.14,0.022538,0.5
13300000000000,4,0.004984,2.298459,0.5,2210.9736,0.022489,0.666667
13300000000000,10,0.00498,3.067234,0.8,7971.5273,0.02255,0.888889
13300000000000,11,0.004979,3.140127,3.636364,7519.519,0.022494,5.604762
13300000000000,9,0.004976,2.984106,2,1176.0914,0.022417,2.291667
13300000000000,19,0.004974,3.507043,9.368421,13959.52,0.022425,12.179072
13300000000000,9,0.004972,2.984106,0.444444,4628.252,0.022535,0.5
13200000000000,6,0.00497,2.64582,0.666667,2244.8289,0.022488,0.8
13200000000000,45,0.004944,3.892867,7.377778,62264.69,0.022531,12.956986
13200000000000,6,0.004956,2.64582,0,13992.013,0.022323,0
13200000000000,4,0.004955,2.298459,0.5,150.7336,0.022376,0.666667
13200000000000,40,0.004955,3.853046,0.2,205852.36,0.022666,1.085897
13100000000000,11,0.00495,3.140127,1.818182,3159.4514,0.02246,2
13100000000000,13,0.00495,3.26211,1.076923,13015.952,0.022531,1.333333
13100000000000,64,0.004894,3.99156,7.3125,51424.92,0.022501,16.381254
13100000000000,37,0.004945,3.824644,1.243243,108924.99,0.022593,4.23029
13100000000000,5,0.004938,2.48909,0.4,11881.998,0.022426,0.5
13000000000000,4,0.004932,2.298458,0,780.08307,0.022463,0
13000000000000,40,0.004895,3.853046,7.6,81618.59,0.022576,11.644347
12900000000000,3,0.004909,2.061626,0,40.607002,0.022406,0
12900000000000,10,0.004908,3.067233,0.2,24095.4,0.022449,0.361111
12900000000000,9,0.004902,2.984106,1.555556,3227.3203,0.02255,1.75
12900000000000,6,0.004896,2.64582,0.333333,4123.283,0.022473,0.4
12800000000000,14,0.004895,3.313559,2.285714,3939.5945,0.022434,2.461539
12800000000000,38,0.00486,3.834657,12.315789,36080.086,0.022533,15.796095
12800000000000,2,0.004893,1.759474,0,77.46607,0.022436,0
12800000000000,2,0.004893,1.759474,0,77.46607,0.022436,0
12800000000000,8,0.004893,2.88836,1.75,5035.3857,0.022509,2
12800000000000,4,0.004881,2.298459,0,5631.51,0.022442,0
12800000000000,5,0.004877,2.48909,1.2,75.93973,0.022367,1.5
12700000000000,11,0.004865,3.140127,0.545455,6220.926,0.022523,0.685714
12700000000000,12,0.004859,3.204705,2.166667,5461.7866,0.022424,3.709848
12600000000000,6,0.004851,2.64582,4.666666,9.149745,0.022389,5.6
12600000000000,6,0.004842,2.64582,1,7939.1655,0.022474,1.5
12500000000000,7,0.004831,2.776997,0.857143,2052.1067,0.02242,1
12400000000000,7,0.004814,2.776998,0.571429,5940.7524,0.02243,1.5
12400000000000,6,0.004814,2.64582,1,7241.6196,0.022483,1.2
12400000000000,26,0.004812,3.674065,4.846154,47996.24,0.022598,7.081491
12400000000000,11,0.004807,3.140127,0.727273,9401.586,0.02249,0.933333
12400000000000,16,0.004806,3.401861,9.125,1733.535,0.022419,9.928206
12400000000000,15,0.004804,3.359922,1.333333,16229.321,0.022467,1.482143
12400000000000,8,0.004803,2.88836,3.75,2475.3655,0.022341,4.285714
12400000000000,15,0.004802,3.359922,1.2,32836.707,0.022547,1.564835
12300000000000,10,0.004791,3.067233,3.8,13246.939,0.022544,4.5
12300000000000,8,0.004787,2.88836,0,2070.1309,0.022369,0
12300000000000,2,0.004786,1.759474,0,50.273773,0.022366,0
12300000000000,9,0.004784,2.984106,0,5797.76,0.022508,0
12300000000000,10,0.004783,3.067233,1.8,12959.69,0.0225,4.246032
12200000000000,8,0.004774,2.88836,0,12623.866,0.022458,0
12200000000000,8,0.004769,2.88836,1.75,3335.0767,0.022442,2.321429
12100000000000,8,0.004757,2.88836,2.75,11276.814,0.022485,3.142857
12100000000000,24,0.004754,3.634514,1.833333,32415.186,0.022485,2.232026
12100000000000,10,0.004744,3.067233,2,7676.383,0.022436,3.166667
12000000000000,11,0.004737,3.140127,1.818182,4615.4834,0.022426,2.178571
12000000000000,6,0.004734,2.64582,0,5791.625,0.022455,0
12000000000000,3,0.004731,2.061626,0,163.5421,0.022398,0
11900000000000,11,0.004713,3.140127,0.363636,10110.079,0.022443,0.633333
11900000000000,10,0.004709,3.067233,1.4,13512.115,0.022479,1.777778
11900000000000,3,0.004708,2.061626,0,868.14844,0.022493,0
11900000000000,8,0.004705,2.88836,0.5,8974.846,0.02244,0.571429
11800000000000,12,0.004701,3.204705,3.166667,14313.577,0.022458,3.49495
11800000000000,5,0.004691,2.48909,0,5548.169,0.022367,0
11800000000000,10,0.00469,3.067233,2.8,9764.184,0.022504,3.111111
11800000000000,5,0.004682,2.48909,0.8,1562.028,0.022482,1
11800000000000,18,0.004682,3.475123,3.444444,8998.018,0.022494,4.58382
11700000000000,8,0.004681,2.88836,1.25,11166.316,0.022369,1.428572
11700000000000,17,0.004672,3.440162,1.647059,12304.609,0.022478,3.433928
11700000000000,3,0.00467,2.061626,0.666667,139.66034,0.022399,1
11700000000000,6,0.004664,2.64582,0,1365.9552,0.02242,0
11600000000000,9,0.004658,2.984106,0.444444,6654.123,0.022471,0.75
11600000000000,5,0.004658,2.48909,0,2150.2832,0.022393,0
11600000000000,13,0.004653,3.26211,4.615385,9283.677,0.022473,5.541666
11600000000000,24,0.004643,3.634514,3.083333,47760.973,0.022471,4.157958
11500000000000,18,0.00464,3.475123,8.333333,17488.809,0.022398,9.446614
11500000000000,13,0.004637,3.26211,4.153846,4191.489,0.022443,4.98106
11500000000000,5,0.004634,2.48909,0.8,7702.5815,0.022476,1
11500000000000,9,0.00463,2.984106,1.333333,7180.701,0.022547,1.5
11500000000000,5,0.004628,2.48909,2,1960.2108,0.022498,2.5
11500000000000,33,0.004609,3.77994,6.969697,76134.97,0.022574,9.461206
11500000000000,2,0.004624,1.759474,0,5.740022,0.022307,0
11500000000000,3,0.004622,2.061626,0,206.30093,0.022387,0
11400000000000,8,0.004607,2.88836,0.25,1788.1918,0.022486,0.285714
11300000000000,5,0.004597,2.48909,1.6,1156.0369,0.022464,2
11300000000000,5,0.004596,2.48909,0,20918.113,0.022378,0
11300000000000,9,0.004592,2.984106,0,13957.978,0.02243,0
11300000000000,13,0.004589,3.26211,0.307692,7441.6997,0.022486,0.416667
11200000000000,4,0.004579,2.298458,0,1479.8848,0.022377,0
11200000000000,4,0.004569,2.298459,0.5,1419.053,0.022437,0.666667
11200000000000,6,0.004565,2.64582,1.333333,714.6674,0.022477,1.6
11200000000000,6,0.004565,2.64582,3.333333,845.3666,0.022382,4
11100000000000,21,0.004557,3.563894,1.047619,29291.914,0.022406,2.604167
11100000000000,3,0.004554,2.061626,0,39.208054,0.022435,0
11100000000000,11,0.00455,3.140127,1.636364,3165.6846,0.022449,1.9
11100000000000,6,0.00455,2.64582,0,13419.883,0.022561,0
11100000000000,16,0.004542,3.401861,3.25,20722.873,0.022528,5.363736
11000000000000,25,0.004532,3.655076,3.2,31391.22,0.022538,4.018055
11000000000000,10,0.004536,3.067233,1,3389.7373,0.022458,1.111111
11000000000000,11,0.004527,3.140127,0.727273,4435.478,0.022402,0.842857
11000000000000,6,0.004525,2.64582,1.333333,310.415,0.022427,1.6
11000000000000,7,0.00452,2.776998,0.285714,24389.752,0.022532,0.333333
10900000000000,5,0.004519,2.48909,0.4,1601.2262,0.022481,0.5
10900000000000,5,0.004518,2.48909,0,461.3634,0.022418,0
10900000000000,8,0.004512,2.88836,0.5,21641.494,0.022417,0.571429
10900000000000,5,0.004512,2.48909,0,1465.352,0.022417,0
10900000000000,8,0.004504,2.88836,0.75,1629.6406,0.02244,0.857143
10900000000000,15,0.004502,3.359922,0.4,41044.184,0.022438,1.065079
10800000000000,6,0.004497,2.64582,1,1387.6088,0.022509,1.2
10800000000000,4,0.004495,2.298459,0,10360.648,0.022423,0
10800000000000,47,0.004459,3.906528,6.93617,67102.34,0.022537,11.072108
10800000000000,6,0.004492,2.64582,0.666667,21606.396,0.022526,0.8
10800000000000,8,0.004488,2.88836,2.25,782.1253,0.022451,2.571429
10800000000000,4,0.004488,2.298459,0,1614.0262,0.022362,0
10800000000000,5,0.004481,2.48909,0.8,1665.307,0.02239,1
10800000000000,13,0.004479,3.26211,1.384615,34282.664,0.022601,1.530303
10700000000000,14,0.004478,3.313559,1.714286,21625.615,0.022566,2.269231
10700000000000,14,0.004474,3.313559,0,50384.395,0.022532,0
10700000000000,16,0.004466,3.401861,4.375,40192.246,0.022567,4.666666
10600000000000,4,0.004457,2.298459,1,715.8853,0.022427,1.333333
10600000000000,33,0.004452,3.77994,0.121212,129925.375,0.022574,0.272917
10600000000000,10,0.004451,3.067233,1.6,24437.953,0.022567,1.777778
10600000000000,5,0.004449,2.48909,1.2,964.7426,0.022415,1.5
10600000000000,3,0.00444,2.061626,0.666667,5837.8955,0.022398,1
10500000000000,15,0.004433,3.359922,4.266667,7607.36,0.022395,7.757143
10500000000000,6,0.004431,2.64582,0.666667,3620.2458,0.022352,0.8
10500000000000,17,0.00443,3.440162,6.470588,25283.191,0.022474,8.305265
10500000000000,20,0.004422,3.536707,3,23474.719,0.022419,6.91579
10400000000000,7,0.004414,2.776998,2,690.9047,0.022418,2.333333
10400000000000,11,0.004412,3.140127,1.090909,17598.451,0.022525,1.2
10400000000000,5,0.004411,2.48909,0.4,637.49274,0.022424,0.5
10400000000000,5,0.004411,2.48909,0.4,637.49274,0.022424,0.5
10400000000000,36,0.004408,3.814292,1.833333,90443.14,0.022515,12.856285
10400000000000,10,0.004396,3.067233,2.2,13285.881,0.022501,2.444444
10400000000000,6,0.004394,2.64582,0,3902.8115,0.022428,0
10300000000000,14,0.004391,3.313559,7.571429,11405.496,0.022414,8.673077
10300000000000,9,0.00439,2.984106,1.111111,5064.786,0.022507,1.625
10300000000000,4,0.004388,2.298459,0,312.97284,0.022364,0
10300000000000,11,0.004376,3.140127,2.363636,10655.038,0.02251,2.6
10300000000000,25,0.004374,3.655076,4.56,17427.066,0.022527,7.675874
10200000000000,44,0.004325,3.885575,12.954545,24423.393,0.022468,19.191418
10200000000000,9,0.00437,2.984106,0.444444,51741.344,0.022639,0.5
10200000000000,10,0.004367,3.067233,0.6,5270.9424,0.022426,0.698413
10200000000000,3,0.004364,2.061626,0,650.5001,0.022429,0
10200000000000,8,0.004362,2.88836,1.5,1984.3939,0.022428,1.904762
10200000000000,2,0.004359,1.759474,0,89.29559,0.022384,0
10200000000000,8,0.004357,2.88836,1.75,1219.8905,0.022402,2.488095
10200000000000,5,0.004355,2.48909,1.2,7524.328,0.022435,1.5
10100000000000,5,0.004349,2.48909,0.4,942.83936,0.022426,0.5
10100000000000,16,0.004344,3.401861,2.125,10834.245,0.022456,2.379798
10100000000000,8,0.004343,2.88836,2.25,1483.3618,0.022457,2.571429
10100000000000,10,0.004341,3.067234,3,11289.416,0.022433,3.333333
10100000000000,22,0.004337,3.589218,6.727272,6004.3613,0.022505,10.179896
10100000000000,10,0.004337,3.067233,1,27455.912,0.022458,4.315079
10100000000000,3,0.004334,2.061626,0,1017.1346,0.02246,0
10100000000000,7,0.004333,2.776997,0,11220.97,0.022409,0
10100000000000,13,0.004331,3.26211,0.153846,7401.98,0.02248,0.166667
10000000000000,5,0.004324,2.48909,0,745.5747,0.022408,0
9940000000000,8,0.004306,2.88836,2.5,765.7064,0.022405,2.857143
9930000000000,14,0.004304,3.313559,3.571429,2893.1282,0.022421,4.967949
9930000000000,3,0.004303,2.061626,0.666667,285.0954,0.022359,1
9910000000000,4,0.004299,2.298458,0.5,2792.7605,0.022447,0.666667
9900000000000,14,0.004297,3.313559,3.285714,20619.139,0.022499,4.391025
9860000000000,7,0.004288,2.776998,0,847.62476,0.022438,0
9840000000000,6,0.004283,2.64582,1,657.83606,0.022432,1.2
9800000000000,8,0.004275,2.88836,0.5,8109.319,0.022482,0.571429
9770000000000,8,0.00427,2.88836,0.25,13536.915,0.022536,0.285714
9750000000000,12,0.004265,3.204705,2,12152.239,0.02241,2.809849
9740000000000,7,0.004262,2.776998,0.285714,2688.974,0.022451,0.333333
9730000000000,9,0.00426,2.984106,1.333333,11923.3,0.022548,1.5
9660000000000,3,0.004245,2.061626,0,30.041836,0.022319,0
9650000000000,8,0.004243,2.88836,0,14243.479,0.022416,0
9640000000000,9,0.00424,2.984106,0.222222,12396.162,0.022451,0.25
9570000000000,16,0.004226,3.401861,3.125,16229.739,0.022491,3.333333
9540000000000,7,0.004219,2.776998,0,48234.816,0.022482,0
9540000000000,10,0.004218,3.067234,0.6,9734.329,0.022357,0.888889
9510000000000,7,0.004211,2.776998,0.857143,11272.54,0.022431,1
9490000000000,10,0.004208,3.067234,0.2,26955.914,0.022517,0.444444
9480000000000,4,0.004205,2.298459,1,844.4732,0.022434,1.333333
9460000000000,5,0.004201,2.48909,0,1342.3522,0.022408,0
9460000000000,9,0.0042,2.984106,4.666666,105.08803,0.022369,5.25
9460000000000,13,0.0042,3.26211,0.307692,3575.1768,0.022419,0.333333
9460000000000,10,0.0042,3.067234,2.2,13532.706,0.022424,2.507937
9450000000000,5,0.004199,2.48909,0.4,695.5934,0.022436,0.5
9400000000000,6,0.004188,2.64582,0.666667,8011.926,0.022504,0.8
9370000000000,6,0.00418,2.64582,1.333333,1802.0574,0.022455,1.6
9340000000000,9,0.004174,2.984106,0.222222,14962.257,0.02252,0.25
9290000000000,7,0.004162,2.776998,0.857143,3561.6416,0.022509,1
9280000000000,7,0.00416,2.776998,0,1916.5905,0.022426,0
9230000000000,33,0.004116,3.77994,11.090909,26864.707,0.022501,13.289057
9220000000000,14,0.004146,3.313559,1.285714,12347.662,0.022535,1.795299
9220000000000,5,0.004146,2.48909,0.4,4795.6143,0.022511,0.5
9190000000000,7,0.004141,2.776998,1.142857,4304.4956,0.022472,1.666667
9190000000000,13,0.00414,3.26211,1.230769,31761.041,0.022553,2.741667
9170000000000,8,0.004136,2.88836,0.75,2678.0396,0.022502,0.857143
9150000000000,5,0.004132,2.48909,0.8,7105.501,0.022411,1
9130000000000,3,0.004127,2.061626,0.666667,770.48645,0.022474,1
9130000000000,4,0.004127,2.298459,0,995.7575,0.022417,0
9110000000000,17,0.004122,3.440162,5.764706,3388.946,0.022412,6.205449
