YDL017W,1,red
YDL059C,0,green
YDL200C,0,green
YDR127W,0,green
YER012W,1,red
YER171W,1,red
YFR004W,1,red
YFR010W,0,green
YFR052W,1,red
YGR232W,0,green
YHR030C,0,green
YHR200W,0,green
YIL066C,0,green
YJR076C,1,red
YKL166C,1,red
YMR001C,1,red
YNL161W,1,red
YOL094C,1,red
YOR181W,1,red
YOR259C,1,red
YPR108W,1,red
YDL025C,0,green
YDL213C,0,green
YDR386W,0,green
YER006W,1,red
YFR028C,1,red
YGR097W,0,green
YGR103W,1,red
YGR254W,0,green
YHR052W,1,red
YIL035C,0,green
YKR081C,1,red
YMR290C,1,red
YNL061W,1,red
YNL230C,0,green
YOR061W,0,green
YOR267C,0,green
YOR272W,1,red
YOR361C,1,red
YPL043W,1,red
YPL093W,1,red
YPL141C,0,green
YJR068W,1,red
YNL290W,1,red
YPL240C,0,green
YDL185W,0,green
YDL229W,0,green
YDR190C,1,red
YDL145C,1,red
YGL049C,0,green
YGR162W,0,green
YHR086W,1,red
YMR186W,0,green
YDL155W,1,red
YDR216W,0,green
YER021W,1,red
YIL128W,0,green
YJL130C,0,green
YNL113W,1,red
YOR119C,1,red
YOR341W,1,red
YDR128W,0,green
YJL117W,0,green
YMR284W,0,green
YPL140C,0,green
YGL200C,0,green
YJL002C,1,red
YDR211W,1,red
YIL142W,1,red
YLR191W,0,green
YOL133W,1,red
YDR335W,0,green
YHL004W,0,green
YER165W,1,red
YNL243W,1,red
YNL298W,0,green
YGL005C,0,green
YLR293C,1,red
YOL132W,0,green
YPL204W,1,red
YDR307W,0,green
YER118C,0,green
YGL104C,0,green
YPR111W,1,red
YGR052W,0,green
YGL143C,0,green
YHL008C,0,green
YMR109W,0,green
YBR160W,1,red
YIL061C,1,red
YHR016C,0,green
YGL161C,0,green
YGL198W,0,green
YJL020C,0,green
YMR032W,1,red
YJL069C,1,red
YAL016W,0,green
YGL019W,0,green
YGR090W,1,red
YLR096W,0,green
YNL132W,1,red
YOR039W,0,green
YBL026W,1,red
YDR238C,1,red
YBR108W,0,green
YEL011W,0,green
YER125W,1,red
YIL095W,0,green
YIL156W,0,green
YIR003W,0,green
YNL094W,0,green
YPR171W,0,green
YHR197W,1,red
YNL182C,1,red
YOR005C,0,green
YGR290W,0,green
YHR107C,1,red
YIL139C,0,green
YMR088C,0,green
YPR014C,0,green
YIL046W,1,red
YDR376W,1,red
YNL025C,0,green
YHR082C,1,red
YBL080C,0,green
YDR477W,0,green
YNL093W,0,green
YNL138W,1,red
YHR158C,0,green
YBR214W,0,green
YCR024C-A,0,green
YJR143C,0,green
YMR250W,0,green
YNL163C,1,red
YNL276C,0,green
YDR350C,0,green
YMR282C,0,green
YFR026C,0,green
YGL165C,0,green
YLR076C,1,red
YML109W,0,green
YFR024C-A,0,green
YBL007C,0,green
YER082C,1,red
YJL095W,0,green
YHR166C,1,red
YJL187C,0,green
YLR291C,1,red
YPL070W,0,green
YJR090C,0,green
YLR261C,0,green
YOR390W,0,green
YDR480W,0,green
YER167W,0,green
YGL057C,0,green
YGL158W,0,green
YJL076W,1,red
YPL049C,0,green
YPR137C-A,0,green
YBR251W,0,green
YCR057C,1,red
YJL098W,0,green
YKL008C,0,green
YOR244W,1,red
