YGR185C,0.105083417,0.105083417,1,,,YBR091C,1
YDR111C,0.12048205,0.12048205,1,,,YBR102C,0
YOR162C,0.105083417,0.105083417,1,,,YBR106W,0
YEL038W,0.105083417,0.105083417,1,,,YBR109C,0
YNL036W,0.105083417,0.105083417,1,,,YBR110W,1
YLR228C,0.105083417,0.105083417,1,,,YBR112C,0
YAL033W,0.105083417,0.105083417,1,,,YBR121C,1
YPR102C,0.105083417,0.105083417,1,,,YBR123C,0
YOL064C,0.12048205,0.12048205,1,,,YBR124W,0
YBL097W,0.108188291,0.108188291,1,,,YBR135W,1
YDR330W,0.12048205,0.12048205,1,,,YBR136W,0
YEL058W,0.105083417,0.105083417,1,,,YBR140C,1
YNR034W,0.12048205,0.12048205,1,,,YBR142W,0
YDR020C,0.12048205,0.12048205,1,,,YBR143C,0
YER035W,0.105083417,0.105083417,1,,,YBR152W,0
YPL257W-B,0.12048205,0.12048205,1,,,YBR153W,0
YNR015W,0.105083417,0.105083417,1,,,YBR154C,0
YDR253C,0.105083417,0.105083417,1,,,YBR155W,0
YGR277C,0.060286505,0.060286505,1,,,YBR158W,1
YLR167W,0.12048205,0.12048205,1,,,YBR160W,1
YGL091C,0.105083417,0.105083417,1,,,YBR167C,1
YOR274W,0.021801,0.021801,1,,,YBR168W,0
YDR066C,0.105083417,0.105083417,1,,,YBR190W,0
YIL153W,0.064568232,0.064568232,1,,,YBR192W,0
YDR400W,0.12048205,0.12048205,1,,,YBR193C,0
YDL144C,0.105083417,0.105083417,1,,,YBR196C,0
YCR060W,0.12048205,0.12048205,1,,,YBR198C,0
YGR161W-B,0.031402,0.031402,1,,,YBR200W,0
YKL033W,0.12048205,0.12048205,1,,,YBR202W,1
YDR346C,0.021801,0.021801,1,,,YBR211C,0
YCR047C,0.105083417,0.105083417,1,,,YBR233W-A,0
YGL184C,0.105083417,0.105083417,1,,,YBR234C,0
YNL155W,0.021801,0.021801,1,,,YBR236C,0
YKL149C,0.105083417,0.105083417,1,,,YBR237W,0
YJL082W,0.105083417,0.105083417,1,,,YBR243C,0
YLR085C,0.021801,0.021801,1,,,YBR247C,0
YDR261W-B,0.12048205,0.12048205,1,,,YBR252W,0
YJR130C,0.031402,0.031402,1,,,YBR253W,0
YPL071C,0.105083417,0.105083417,1,,,YBR254C,0
YPR031W,0.031402,0.031402,1,,,YBR256C,0
YHR163W,0.031402,0.031402,1,,,YBR257W,0
YOR132W,0.115477015,0.115477015,1,,,YBR265W,0
YJR125C,0.021801,0.021801,1,,,YCL003W,0
YDR320C,0.013414085,0.013414085,1,,,YCL004W,0
YGR206W,0.12048205,0.12048205,1,,,YCL017C,0
YLR072W,0.041253,0.041253,1,,,YCL028W,0
YIL030C,0.060286505,0.060286505,1,,,YCL031C,0
YBR070C,0.12048205,0.12048205,1,,,YCL041C,1
YDR205W,0.060286505,0.060286505,1,,,YCL043C,0
YDR218C,0.036758,0.036758,1,,,YCL052C,0
YML107C,0.12048205,0.12048205,1,,,YCL053C,0
YMR029C,0.043253122,0.043253122,1,,,YCL054W,0
YMR110C,0.060286505,0.060286505,1,,,YCL059C,0
YDR349C,0.031402,0.031402,1,,,YCL067C,0
YBR246W,0.12048205,0.12048205,1,,,YCR012W,0
YER128W,0.080953558,0.080953558,1,,,YCR013C,0
YOR004W,0.10936,0.10936,1,,,YCR035C,1
YGL078C,0.059313,0.059313,1,,,YCR039C,0
YDR006C,0.061238,0.061238,1,,,YCR042C,0
YKL043W,0.033591,0.033591,1,,,YCR052W,0
YMR156C,0.095627,0.095627,1,,,YCR054C,0
YJL010C,0.021801,0.021801,1,,,YCR057C,1
YMR269W,0.045058,0.045058,1,,,YCR072C,0
YLR278C,0.033591,0.033591,1,,,YCR088W,0
YKL185W,0.033591,0.033591,1,,,YCR093W,0
YIL101C,0.033591,0.033591,1,,,YCR096C,0
YDR501W,0.033591,0.033591,1,,,YDL003W,0
YPR052C,0.062143,0.062143,1,,,YDL004W,0
YDL233W,0.105083417,0.105083417,1,,,YDL007W,0
YOR295W,0.137018,0.137018,1,,,YDL008W,1
YDR156W,0.105083417,0.105083417,1,,,YDL013W,0
YPL233W,0.055375,0.055375,1,,,YDL014W,1
YLR323C,0.105083417,0.105083417,1,,,YDL015C,1
YNL008C,0.105083417,0.105083417,1,,,YDL016C,0
YPL008W,0.095627,0.095627,1,,,YDL017W,0
YDR312W,0.013414085,0.013414085,1,,,YDL028C,0
YPR007C,0.067354,0.067354,1,,,YDL029W,0
YLR068W,0.105083417,0.105083417,1,,,YDL030W,0
YJR119C,0.105083417,0.105083417,1,,,YDL031W,0
YJL065C,0.021801,0.021801,1,,,YDL043C,0
YPR094W,0.105083417,0.105083417,1,,,YDL045C,1
YMR277W,0.105083417,0.105083417,1,,,YDL055C,1
YDR291W,0.064221,0.064221,1,,,YDL058W,0
YER159C,0.105083417,0.105083417,1,,,YDL060W,1
YMR176W,0.032581,0.032581,1,,,YDL064W,0
YOR051C,0.013414085,0.013414085,1,,,YDL067C,0
YMR039C,0.105083417,0.105083417,1,,,YDL084W,0
YLR455W,0.105083417,0.105083417,1,,,YDL087C,0
YOL144W,0.115611172,0.115611172,1,,,YDL089W,1
YNR074C,0.115611172,0.115611172,1,,,YDL092W,0
YPL216W,0.100032177,0.100032177,1,,,YDL097C,0
YLR336C,0.100032177,0.100032177,1,,,YDL098C,1
YER030W,0.100032177,0.100032177,1,,,YDL102W,0
YBR182C,0.097554,0.097554,1,,,YDL103C,0
YOL146W,0.115611172,0.115611172,1,,,YDL105W,1
YBR240C,0.105083417,0.105083417,1,,,YDL108W,0
YER051W,0.105083417,0.105083417,1,,,YDL111C,0
YNL159C,0.105083417,0.105083417,1,,,YDL120W,0
YDR390C,0.105083417,0.105083417,1,,,YDL126C,1
YML021C,0.100032177,0.100032177,1,,,YDL132W,0
YDL020C,0.12048205,0.12048205,1,,,YDL139C,0
YOL043C,0.105083417,0.105083417,1,,,YDL140C,0
YNL292W,0.113888399,0.113888399,1,,,YDL141W,0
YLR141W,0.021801,0.021801,1,,,YDL143W,1
YDR096W,0.113888399,0.113888399,1,,,YDL145C,0
YHR154W,0.100032177,0.100032177,1,,,YDL147W,0
YDR296W,0.105083417,0.105083417,1,,,YDL148C,0
YMR131C,0.105083417,0.105083417,1,,,YDL150W,1
YGL251C,0.12048205,0.12048205,1,,,YDL152W,0
YNL133C,0.105083417,0.105083417,1,,,YDL153C,0
YBR215W,0.105083417,0.105083417,1,,,YDL155W,0
YOR113W,0.12048205,0.12048205,1,,,YDL163W,0
YDR213W,0.105083417,0.105083417,1,,,YDL164C,0
YNR024W,0.105083417,0.105083417,1,,,YDL165W,0
YFR038W,0.105083417,0.105083417,1,,,YDL166C,0
YCR039C,0.12241177,0.12241177,1,,,YDL193W,1
YGL029W,0.041927,0.041927,1,,,YDL195W,1
YLR381W,0.105083417,0.105083417,1,,,YDL196W,0
YKR063C,0.12048205,0.12048205,1,,,YDL205C,1
YGR276C,0.12048205,0.12048205,1,,,YDL207W,0
YNL136W,0.105083417,0.105083417,1,,,YDL208W,0
YPR045C,0.12048205,0.12048205,1,,,YDL209C,0
YIR010W,0.021801,0.021801,1,,,YDL212W,1
YER184C,0.105083417,0.105083417,1,,,YDL217C,0
YPL121C,0.12048205,0.12048205,1,,,YDL220C,0
YFL031W,0.105083417,0.105083417,1,,,YDL221W,0
YER109C,0.105083417,0.105083417,1,,,YDL232W,0
YOR048C,0.105083417,0.105083417,1,,,YDL235C,1
YHR036W,0.12241177,0.12241177,1,,,YDR002W,1
YIL072W,0.105083417,0.105083417,1,,,YDR013W,0
YDL201W,0.105083417,0.105083417,1,,,YDR016C,0
YPR065W,0.108188291,0.108188291,1,,,YDR021W,0
YGL013C,0.105083417,0.105083417,1,,,YDR023W,0
YHR062C,0.105083417,0.105083417,1,,,YDR037W,1
YDR421W,0.105083417,0.105083417,1,,,YDR041W,0
YOR363C,0.105083417,0.105083417,1,,,YDR044W,0
YFL001W,0.105083417,0.105083417,1,,,YDR045C,0
YKR008W,0.105083417,0.105083417,1,,,YDR047W,1
YNL186W,0.022891,0.022891,1,,,YDR050C,0
YNR011C,0.12048205,0.12048205,1,,,YDR052C,1
YDR478W,0.105083417,0.105083417,1,,,YDR053W,1
YBL019W,0.105083417,0.105083417,1,,,YDR054C,0
YNL246W,0.105083417,0.105083417,1,,,YDR060W,1
YBR237W,0.105083417,0.105083417,1,,,YDR062W,1
YMR119W,0.080953558,0.080953558,1,,,YDR064W,0
YPR068C,0.12048205,0.12048205,1,,,YDR081C,0
YPL116W,0.12048205,0.12048205,1,,,YDR082W,0
YNR063W,0.105083417,0.105083417,1,,,YDR086C,0
YIL119C,0.12241177,0.12241177,1,,,YDR087C,0
YML060W,0.105083417,0.105083417,1,,,YDR088C,0
YPL068C,0.12048205,0.12048205,1,,,YDR091C,0
YKR095W-A,0.105083417,0.105083417,1,,,YDR113C,0
YDR263C,0.021801,0.021801,1,,,YDR118W,0
YKL049C,0.105083417,0.105083417,1,,,YDR123C,1
YKR044W,0.021801,0.021801,1,,,YDR130C,0
YGR283C,0.12048205,0.12048205,1,,,YDR141C,0
YBL010C,0.12048205,0.12048205,1,,,YDR145W,0
YCR097W,0.105083417,0.105083417,1,,,YDR151C,0
YKL186C,0.105083417,0.105083417,1,,,YDR160W,1
YPL055C,0.105083417,0.105083417,1,,,YDR164C,0
YCR106W,0.021801,0.021801,1,,,YDR166C,0
YNR004W,0.105083417,0.105083417,1,,,YDR167W,0
YIL019W,0.12241177,0.12241177,1,,,YDR168W,1
YOL080C,0.12048205,0.12048205,1,,,YDR170C,0
YDR079C-A,0.105083417,0.105083417,1,,,YDR172W,0
YDR397C,0.105083417,0.105083417,1,,,YDR177W,1
YGR006W,0.105083417,0.105083417,1,,,YDR180W,0
YPL007C,0.105083417,0.105083417,1,,,YDR182W,1
YAL001C,0.105083417,0.105083417,1,,,YDR187C,1
YDR013W,0.105083417,0.105083417,1,,,YDR188W,1
YBL006C,0.105083417,0.105083417,1,,,YDR189W,0
YKL015W,0.12048205,0.12048205,1,,,YDR190C,0
YMR133W,0.021801,0.021801,1,,,YDR196C,0
YGR030C,0.105083417,0.105083417,1,,,YDR201W,1
YBR257W,0.105083417,0.105083417,1,,,YDR208W,1
YAL051W,0.105083417,0.105083417,1,,,YDR211W,0
YER169W,0.12048205,0.12048205,1,,,YDR212W,0
YBR033W,0.031402,0.031402,1,,,YDR224C,0
YIL139C,0.12048205,0.12048205,1,,,YDR226W,0
YPR014C,0.12048205,0.12048205,1,,,YDR228C,0
YNL163C,0.12048205,0.12048205,1,,,YDR231C,1
YNL276C,0.12048205,0.12048205,1,,,YDR232W,0
YMR282C,0.12048205,0.12048205,1,,,YDR233C,0
YGL165C,0.12048205,0.12048205,1,,,YDR235W,0
YLR076C,0.12048205,0.12048205,1,,,YDR236C,1
YOR390W,0.12048205,0.12048205,1,,,YDR238C,0
YPR137C-A,0.12048205,0.12048205,1,,,YDR240C,0
YLR281C,0.12048205,0.12048205,1,,,YDR241W,0
YMR123W,0.12048205,0.12048205,1,,,YDR243C,0
YBR004C,0.12048205,0.12048205,1,,,YDR246W,1
YNL226W,0.12048205,0.12048205,1,,,YDR267C,0
YJL139C,0.12048205,0.12048205,1,,,YDR280W,0
YLR363C,0.12048205,0.12048205,1,,,YDR288W,0
YBR261C,0.12048205,0.12048205,1,,,YDR292C,0
YFR012W,0.12048205,0.12048205,1,,,YDR299W,0
YLL029W,0.12048205,0.12048205,1,,,YDR301W,0
YOR325W,0.12048205,0.12048205,1,,,YDR302W,0
YNR018W,0.12048205,0.12048205,1,,,YDR303C,0
YMR041C,0.12048205,0.12048205,1,,,YDR308C,0
YNL142W,0.12048205,0.12048205,1,,,YDR311W,0
YCL076W,0.12048205,0.12048205,1,,,YDR320C-A,0
YKR084C,0.12048205,0.12048205,1,,,YDR323C,0
YNL104C,0.12048205,0.12048205,1,,,YDR324C,0
YJL160C,0.12048205,0.12048205,1,,,YDR325W,0
YER137C,0.12048205,0.12048205,1,,,YDR327W,0
YOR356W,0.12048205,0.12048205,1,,,YDR328C,0
YGR168C,0.12048205,0.12048205,1,,,YDR331W,0
YGR126W,0.12048205,0.12048205,1,,,YDR339C,0
YBR204C,0.12048205,0.12048205,1,,,YDR341C,0
YDR275W,0.12048205,0.12048205,1,,,YDR353W,0
YOL124C,0.12048205,0.12048205,1,,,YDR355C,0
YDL103C,0.12048205,0.12048205,1,,,YDR356W,1
YLL047W,0.12048205,0.12048205,1,,,YDR361C,0
YGL214W,0.12048205,0.12048205,1,,,YDR362C,0
YCL020W,0.12048205,0.12048205,1,,,YDR364C,0
YLR406C,0.12048205,0.12048205,1,,,YDR365C,0
YEL059W,0.12048205,0.12048205,1,,,YDR367W,0
YBR266C,0.12048205,0.12048205,1,,,YDR373W,0
YDR287W,0.12048205,0.12048205,1,,,YDR376W,0
YBR008C,0.115611172,0.115611172,1,,,YDR378C,0
YBR273C,0.115611172,0.115611172,1,,,YDR381W,0
YBR301W,0.115611172,0.115611172,1,,,YDR389W,0
YJR079W,0.115611172,0.115611172,1,,,YDR390C,0
YMR157C,0.115611172,0.115611172,1,,,YDR394W,0
YNL319W,0.115611172,0.115611172,1,,,YDR395W,0
YNR061C,0.115611172,0.115611172,1,,,YDR396W,0
YOR251C,0.115611172,0.115611172,1,,,YDR397C,0
YOR286W,0.115611172,0.115611172,1,,,YDR398W,0
YBR255W,0.114279596,0.114279596,1,,,YDR404C,0
YDR135C,0.113888399,0.113888399,1,,,YDR407C,0
YGL117W,0.113888399,0.113888399,1,,,YDR412W,0
YNL050C,0.113888399,0.113888399,1,,,YDR413C,0
YOL140W,0.113888399,0.113888399,1,,,YDR416W,0
YGL186C,0.113888399,0.113888399,1,,,YDR420W,0
YJL204C,0.113888399,0.113888399,1,,,YDR427W,0
YNL327W,0.113888399,0.113888399,1,,,YDR429C,0
YLR256W-A,0.113888399,0.113888399,1,,,YDR432W,0
YER098W,0.113888399,0.113888399,1,,,YDR434W,0
YCL033C,0.113888399,0.113888399,1,,,YDR437W,0
YML106W,0.113888399,0.113888399,1,,,YDR449C,0
YOR202W,0.113888399,0.113888399,1,,,YDR454C,0
YJL114W,0.113888399,0.113888399,1,,,YDR460W,0
YML110C,0.113888399,0.113888399,1,,,YDR464W,0
YAL063C-A,0.113888399,0.113888399,1,,,YDR468C,0
YDL159W-A,0.113888399,0.113888399,1,,,YDR470C,0
YER055C,0.113888399,0.113888399,1,,,YDR472W,0
YGL072C,0.113888399,0.113888399,1,,,YDR473C,0
YJL198W,0.113888399,0.113888399,1,,,YDR478W,1
YLR087C,0.113888399,0.113888399,1,,,YDR487C,0
YMR230W,0.113888399,0.113888399,1,,,YDR489W,0
YOR293W,0.113888399,0.113888399,1,,,YDR498C,1
YOR146W,0.113888399,0.113888399,1,,,YDR499W,1
YBL082C,0.113888399,0.113888399,1,,,YDR505C,0
YBL031W,0.113888399,0.113888399,1,,,YDR510W,0
YLL060C,0.113888399,0.113888399,1,,,YDR526C,0
YML120C,0.113888399,0.113888399,1,,,YDR527W,0
YPL056C,0.113888399,0.113888399,1,,,YDR531W,0
YMR057C,0.113888399,0.113888399,1,,,YDR532C,0
YBR262C,0.113555913,0.113555913,1,,,YEL002C,0
YCL049C,0.113555913,0.113555913,1,,,YEL019C,0
YDR290W,0.113555913,0.113555913,1,,,YEL020W-A,0
YEL057C,0.113555913,0.113555913,1,,,YEL026W,0
YEL074W,0.113555913,0.113555913,1,,,YEL032W,0
YER121W,0.113555913,0.113555913,1,,,YEL034W,0
YER170W,0.113555913,0.113555913,1,,,YEL035C,0
YGL258W,0.113555913,0.113555913,1,,,YEL044W,0
YPL280W,0.113555913,0.113555913,1,,,YEL055C,0
YDR304C,0.111965457,0.111965457,1,,,YEL058W,0
YDR431W,0.111965457,0.111965457,1,,,YER003C,0
YDR513W,0.111965457,0.111965457,1,,,YER005W,0
YGL020C,0.111965457,0.111965457,1,,,YER006W,0
YOL159C,0.111965457,0.111965457,1,,,YER008C,0
YPL252C,0.111965457,0.111965457,1,,,YER009W,1
YDR323C,0.111965457,0.111965457,1,,,YER012W,1
YFR018C,0.111965457,0.111965457,1,,,YER013W,0
YGR062C,0.111327691,0.111327691,1,,,YER016W,0
YMR222C,0.111327691,0.111327691,1,,,YER018C,0
YMR063W,0.11017036,0.11017036,1,,,YER019C-A,0
YGR194C,0.109512033,0.109512033,1,,,YER021W,0
YML071C,0.109512033,0.109512033,1,,,YER022W,0
YIL027C,0.109512033,0.109512033,1,,,YER023W,0
YLR099C,0.109512033,0.109512033,1,,,YER025W,0
YDR317W,0.108188291,0.108188291,1,,,YER026C,0
YEL006W,0.108188291,0.108188291,1,,,YER029C,0
YLR028C,0.108188291,0.108188291,1,,,YER036C,0
YLR057W,0.108188291,0.108188291,1,,,YER038C,0
YPL107W,0.108188291,0.108188291,1,,,YER043C,0
YAL023C,0.108188291,0.108188291,1,,,YER048W-A,0
YCL073C,0.108188291,0.108188291,1,,,YER060W,0
YDR406W,0.108188291,0.108188291,1,,,YER070W,0
YKR009C,0.107680083,0.107680083,1,,,YER074W-A,0
YNL038W,0.105674452,0.105674452,1,,,YER082C,1
YFR033C,0.105083417,0.105083417,1,,,YER093C,0
YGR046W,0.105083417,0.105083417,1,,,YER094C,1
YJR034W,0.105083417,0.105083417,1,,,YER104W,0
YHL001W,0.105083417,0.105083417,1,,,YER106W,0
YPL025C,0.105083417,0.105083417,1,,,YER112W,0
YAR071W,0.105083417,0.105083417,1,,,YER125W,0
YDR144C,0.105083417,0.105083417,1,,,YER126C,0
YLR110C,0.105083417,0.105083417,1,,,YER127W,0
YLR251W,0.105083417,0.105083417,1,,,YER133W,0
YGR021W,0.105083417,0.105083417,1,,,YER136W,0
YBL065W,0.105083417,0.105083417,1,,,YER146W,0
YEL012W,0.105083417,0.105083417,1,,,YER147C,0
YHL005C,0.105083417,0.105083417,1,,,YER148W,0
YHR116W,0.105083417,0.105083417,1,,,YER157W,0
YJL142C,0.105083417,0.105083417,1,,,YER159C,0
YKL051W,0.105083417,0.105083417,1,,,YER165W,0
YML082W,0.105083417,0.105083417,1,,,YER168C,0
YMR114C,0.105083417,0.105083417,1,,,YER171W,0
YNL211C,0.105083417,0.105083417,1,,,YER172C,0
YNL235C,0.105083417,0.105083417,1,,,YFL002C,0
YOL022C,0.105083417,0.105083417,1,,,YFL005W,1
YOR072W,0.105083417,0.105083417,1,,,YFL008W,0
YOR143C,0.105083417,0.105083417,1,,,YFL009W,1
YOR334W,0.105083417,0.105083417,1,,,YFL017C,0
YOR336W,0.105083417,0.105083417,1,,,YFL017W-A,1
YDR511W,0.105083417,0.105083417,1,,,YFL018W-A,0
YIL052C,0.105083417,0.105083417,1,,,YFL022C,0
YOR384W,0.105083417,0.105083417,1,,,YFL023W,0
YPL188W,0.105083417,0.105083417,1,,,YFL024C,0
YIL011W,0.105083417,0.105083417,1,,,YFL029C,0
YMR317W,0.105083417,0.105083417,1,,,YFL034C-B,0
YCR024C,0.105083417,0.105083417,1,,,YFL035C,0
YBL020W,0.105083417,0.105083417,1,,,YFL035C-A,1
YBR209W,0.105083417,0.105083417,1,,,YFL037W,0
YDL158C,0.105083417,0.105083417,1,,,YFL038C,0
YER076C,0.105083417,0.105083417,1,,,YFL039C,0
YGR053C,0.105083417,0.105083417,1,,,YFL045C,0
YGR291C,0.105083417,0.105083417,1,,,YFR002W,0
YKL208W,0.105083417,0.105083417,1,,,YFR003C,0
YLR201C,0.105083417,0.105083417,1,,,YFR004W,0
YOL066C,0.105083417,0.105083417,1,,,YFR005C,1
YPL097W,0.105083417,0.105083417,1,,,YFR027W,0
Q0050,0.105083417,0.105083417,1,,,YFR028C,0
YGL125W,0.105083417,0.105083417,1,,,YFR029W,0
YOR009W,0.105083417,0.105083417,1,,,YFR031C,0
YPL102C,0.105083417,0.105083417,1,,,YFR037C,0
YOL136C,0.105083417,0.105083417,1,,,YFR042W,0
YKL077W,0.105083417,0.105083417,1,,,YFR050C,0
YJL032W,0.105083417,0.105083417,1,,,YFR051C,1
YAR047C,0.105083417,0.105083417,1,,,YFR052W,0
YBR185C,0.105083417,0.105083417,1,,,YGL001C,0
YBR219C,0.105083417,0.105083417,1,,,YGL003C,0
YBR220C,0.105083417,0.105083417,1,,,YGL008C,0
YOR225W,0.105083417,0.105083417,1,,,YGL011C,0
YKL170W,0.105083417,0.105083417,1,,,YGL014W,0
YBR089W,0.105083417,0.105083417,1,,,YGL018C,1
YBR157C,0.105083417,0.105083417,1,,,YGL022W,0
YDL183C,0.105083417,0.105083417,1,,,YGL029W,0
YDR067C,0.105083417,0.105083417,1,,,YGL030W,0
YDR286C,0.105083417,0.105083417,1,,,YGL040C,0
YDR340W,0.105083417,0.105083417,1,,,YGL044C,0
YER181C,0.105083417,0.105083417,1,,,YGL047W,0
YJL182C,0.105083417,0.105083417,1,,,YGL048C,0
YJL222W-B,0.105083417,0.105083417,1,,,YGL055W,0
YML030W,0.105083417,0.105083417,1,,,YGL061C,0
YNL165W,0.105083417,0.105083417,1,,,YGL065C,0
YOR011W,0.105083417,0.105083417,1,,,YGL068W,0
YDL062W,0.105083417,0.105083417,1,,,YGL069C,0
YBR041W,0.105083417,0.105083417,1,,,YGL073W,0
YJL175W,0.105083417,0.105083417,1,,,YGL074C,0
YOL118C,0.105083417,0.105083417,1,,,YGL075C,0
YOR309C,0.105083417,0.105083417,1,,,YGL084C,0
YMR260C,0.105083417,0.105083417,1,,,YGL091C,1
YIL121W,0.105083417,0.105083417,1,,,YGL092W,0
YOL035C,0.105083417,0.105083417,1,,,YGL093W,0
YLR164W,0.105083417,0.105083417,1,,,YGL097W,0
YPR203W,0.105083417,0.105083417,1,,,YGL098W,0
YPR073C,0.105083417,0.105083417,1,,,YGL099W,0
YDL026W,0.105083417,0.105083417,1,,,YGL102C,0
YDL050C,0.105083417,0.105083417,1,,,YGL103W,0
YDL061C,0.105083417,0.105083417,1,,,YGL106W,0
YDL096C,0.105083417,0.105083417,1,,,YGL111W,0
YFL015C,0.105083417,0.105083417,1,,,YGL112C,0
YGR036C,0.105083417,0.105083417,1,,,YGL113W,0
YBR190W,0.105083417,0.105083417,1,,,YGL116W,1
YDL218W,0.105083417,0.105083417,1,,,YGL120C,0
YDR538W,0.105083417,0.105083417,1,,,YGL122C,0
YOR338W,0.105083417,0.105083417,1,,,YGL123W,0
YIL064W,0.105083417,0.105083417,1,,,YGL128C,0
YIL158W,0.105083417,0.105083417,1,,,YGL130W,0
YDR081C,0.105083417,0.105083417,1,,,YGL137W,1
YBR269C,0.105083417,0.105083417,1,,,YGL142C,0
YNL320W,0.105083417,0.105083417,1,,,YGL145W,0
YCL004W,0.105083417,0.105083417,1,,,YGL150C,1
YDR249C,0.105083417,0.105083417,1,,,YGL155W,0
YLR462W,0.105083417,0.105083417,1,,,YGL166W,0
YPL023C,0.105083417,0.105083417,1,,,YGL169W,0
YPL067C,0.105083417,0.105083417,1,,,YGL171W,0
YPR177C,0.105083417,0.105083417,1,,,YGL172W,1
YNR030W,0.105083417,0.105083417,1,,,YGL180W,0
YLR217W,0.105083417,0.105083417,1,,,YGL189C,0
YNL051W,0.105083417,0.105083417,1,,,YGL201C,0
YOR354C,0.105083417,0.105083417,1,,,YGL207W,0
YEL039C,0.105083417,0.105083417,1,,,YGL213C,0
YOR288C,0.105083417,0.105083417,1,,,YGL225W,0
YLR416C,0.105083417,0.105083417,1,,,YGL233W,0
YHR157W,0.105083417,0.105083417,1,,,YGL236C,0
YLR356W,0.105083417,0.105083417,1,,,YGL238W,0
YDL024C,0.105083417,0.105083417,1,,,YGL239C,0
YLR046C,0.105083417,0.105083417,1,,,YGL245W,0
YPR125W,0.105083417,0.105083417,1,,,YGL247W,1
YJR044C,0.105083417,0.105083417,1,,,YGR002C,0
YGL242C,0.105083417,0.105083417,1,,,YGR005C,0
YDR370C,0.105083417,0.105083417,1,,,YGR009C,0
YLL059C,0.105083417,0.105083417,1,,,YGR013W,0
Q0275,0.105083417,0.105083417,1,,,YGR024C,0
YFL067W,0.105083417,0.105083417,1,,,YGR029W,0
YBR194W,0.105083417,0.105083417,1,,,YGR030C,0
YOR366W,0.105083417,0.105083417,1,,,YGR046W,0
YNL228W,0.105083417,0.105083417,1,,,YGR047C,0
YDR376W,0.12048205,0.12048205,1,,,YGR048W,1
YJR143C,0.12048205,0.12048205,1,,,YGR060W,0
YMR250W,0.12048205,0.12048205,1,,,YGR065C,0
