YDL212W,3.8998218,5.2173915,0.436479885,0.286036586,0.124849216,0.124849
YMR058W,3.8142917,5.4444447,0.406242122,0.301447436,0.122460646,0.122461
YPR156C,3.6126745,6.2608695,0.334963671,0.356860882,0.119535431,0.119535
YJR117W,3.824644,5.2972975,0.409902008,0.29146007,0.119470068,0.11947
YHR142W,3.6550763,5.92,0.349954131,0.333724944,0.116788423,0.116788
YJR045C,4.1516886,4.2413793,0.525523257,0.219791417,0.115505502,0.115506
YHR030C,4.073985,4.375,0.498052425,0.228860695,0.113984624,0.113985
YGR260W,3.8346567,5.0526314,0.413441834,0.274853775,0.113636049,0.113636
YOR119C,3.975493,4.5333333,0.463232195,0.239607299,0.110993815,0.110994
YDR388W,4.1425548,4.0880504,0.522294152,0.209384479,0.109360289,0.10936
YBL007C,4.127139,4.1007195,0.516844149,0.210244373,0.108663574,0.108664
YDR307W,3.6345143,5.6666665,0.342684774,0.316530363,0.108470136,0.10847
YHR086W,3.5892177,5.818182,0.326670905,0.32681422,0.106760697,0.106761
YNL317W,3.6740646,5.3846154,0.356667133,0.297386624,0.106068035,0.106068
YCR057C,3.9915602,4.15625,0.46891249,0.214013411,0.100353561,0.100354
YPL093W,3.8440123,4.5128207,0.416749352,0.238215041,0.099275964,0.099276
YOL139C,3.9474416,4.2222223,0.453315083,0.218491169,0.099045342,0.099045
YCL018W,4.140478,3.7820513,0.521559933,0.18861531,0.098374189,0.098374
YGR090W,3.9710984,4.1355934,0.461678557,0.212611379,0.098158115,0.098158
YGL019W,3.8142917,4.5555553,0.406242122,0.241115579,0.097951305,0.097951
YBR272C,3.6126745,5.304348,0.334963671,0.291938611,0.097788829,0.097789
YKL129C,3.9192991,4.244898,0.443365764,0.220030243,0.097553877,0.097554
YBR283C,3.5892177,5.3636365,0.326670905,0.295962717,0.096682409,0.096682
YGR092W,3.9574172,4.107143,0.456841793,0.210680357,0.096247592,0.096248
YCR088W,3.9474416,4.111111,0.453315083,0.210949678,0.095626671,0.095627
YPL240C,3.9877188,4,0.467554426,0.203408208,0.095104408,0.095104
YEL017C-A,3.6740646,4.923077,0.356667133,0.26606049,0.094895032,0.094895
YDL145C,3.9310927,4.0784316,0.447535198,0.208731619,0.093414747,0.093415
YDL126C,4.077517,3.7551022,0.499301105,0.186786186,0.093262549,0.093263
YJL076W,3.7920728,4.4117646,0.398386995,0.23135603,0.092169234,0.092169
YPL274W,3.5892177,5.090909,0.326670905,0.277451802,0.090635431,0.090635
YJL138C,3.885575,4.090909,0.431443163,0.209578502,0.090421212,0.090421
YPL140C,3.9367256,3.9615386,0.449526617,0.200797706,0.090263913,0.090264
YDL225W,3.8779418,4.0930233,0.42874457,0.209722006,0.089917171,0.089917
YFL039C,4.1147065,3.5396826,0.512448843,0.172164947,0.088225728,0.088226
YER006W,3.6126745,4.869565,0.334963671,0.262428454,0.087903998,0.087904
YPR028W,3.6919663,4.5185184,0.362995985,0.238601763,0.086611482,0.086611
YCR002C,3.885575,3.9545455,0.431443163,0.200323061,0.086428015,0.086428
YBR020W,4.080819,3.54,0.500468473,0.17218649,0.08617391,0.086174
YGR240C,3.885575,3.909091,0.431443163,0.197237914,0.085096949,0.085097
YOR181W,4.015415,3.6056337,0.477345963,0.176641266,0.084318995,0.084319
YDL188C,3.9065285,3.787234,0.438850929,0.188967077,0.082928377,0.082928
YOR267C,3.824644,3.945946,0.409902008,0.199739384,0.081873575,0.081874
YDL008W,3.140127,8.181818,0.167902261,0.487241996,0.081809033,0.081809
YBR198C,3.9192991,3.7142856,0.443365764,0.184015829,0.081586319,0.081586
YIL142W,3.8346567,3.8421052,0.413441834,0.192691367,0.079666672,0.079667
YHR197W,3.885575,3.6818182,0.431443163,0.181812159,0.078441613,0.078442
YBL026W,4.018588,3.3888888,0.478467725,0.161930074,0.077478314,0.077478
YIL075C,3.767338,3.875,0.389642412,0.194924045,0.075950675,0.075951
YPL203W,3.885575,3.590909,0.431443163,0.175641852,0.075779476,0.075779
YOR151C,3.9131224,3.4583333,0.441182094,0.166643501,0.073520129,0.07352
YNL290W,3.7920728,3.7058823,0.398386995,0.183445469,0.073082289,0.073082
YDL213C,3.9915602,3.28125,0.46891249,0.154624273,0.072505253,0.072505
YOL133W,4.0839057,3.1176472,0.501559725,0.143520011,0.071983858,0.071984
YBR118W,4.088547,3.1047618,0.503200581,0.142645437,0.071779267,0.071779
YJR007W,3.6126745,4.0869565,0.334963671,0.209310232,0.070111324,0.070111
YHR166C,3.6550763,3.92,0.349954131,0.197978344,0.069283339,0.069283
YDL232W,3.4751234,4.5555553,0.286334738,0.241115579,0.069039766,0.06904
YOL094C,3.824644,3.4594595,0.409902008,0.16671994,0.068338838,0.068339
YDL017W,4.0429354,3.0617285,0.487075349,0.139724625,0.06805642,0.068056
YML085C,4.0379505,3.063291,0.485313019,0.139830677,0.067861648,0.067862
YMR001C,3.9710984,3.1525424,0.461678557,0.145888464,0.067353575,0.067354
YOR039W,3.7799404,3.5151515,0.394097784,0.17049994,0.067193649,0.067194
YLR078C,3.6740646,3.7692308,0.356667133,0.187745141,0.066962521,0.066963
YFR051C,3.3135593,5.285714,0.229216403,0.29067386,0.066627217,0.066627
YOR341W,3.6345143,3.8333333,0.342684774,0.192095989,0.065828371,0.065828
YPL235W,4.030013,3,0.482506846,0.135534908,0.065396521,0.065397
YGR162W,3.8617713,3.2682927,0.423027755,0.153744819,0.065038326,0.065038
YBL099W,4.0942864,2.8990827,0.505229652,0.128685318,0.065015638,0.065016
YDL134C,3.7088745,3.5714285,0.368973602,0.174319646,0.064319348,0.064319
YJL020C,4.072236,2.9052632,0.497434095,0.129104808,0.064221133,0.064221
YLR175W,3.9574172,3.0357144,0.456841793,0.137958962,0.06302542,0.063025
YDL047W,4.054495,2.8837209,0.491162055,0.127642661,0.062693232,0.062693
YHR016C,4.018588,2.9166667,0.478467725,0.129878802,0.062142815,0.062143
YNL094W,3.8779418,3.1162791,0.42874457,0.143427154,0.061493613,0.061494
YER177W,4.079115,2.808081,0.499866052,0.122508732,0.061237956,0.061238
YJR121W,4.1158934,2.7559056,0.512868452,0.118967415,0.061014634,0.061015
YPR198W,3.5070434,4,0.29761953,0.203408208,0.060538255,0.060538
YGR097W,3.5892177,3.7272727,0.326670905,0.184897306,0.06040057,0.060401
YER082C,3.9192991,2.9795918,0.443365764,0.134149736,0.0594774,0.059477
YDR128W,3.8617713,3.0731707,0.423027755,0.140501245,0.059435926,0.059436
YPL204W,4.108215,2.7166667,0.510153879,0.116304142,0.059333009,0.059333
YBR217W,4.064802,2.7692308,0.494805926,0.119871841,0.059313297,0.059313
YJL095W,3.9667227,2.8965516,0.4601316,0.128513523,0.059133133,0.059133
YDL132W,4.0023093,2.835821,0.472712658,0.124391537,0.058801454,0.058801
YBR079C,3.6126745,3.5652175,0.334963671,0.173898085,0.058249541,0.05825
YDR216W,3.767338,3.1875,0.389642412,0.148261151,0.057768833,0.057769
YNL132W,3.767338,3.1875,0.389642412,0.148261151,0.057768833,0.057769
YER025W,3.6740646,3.3846154,0.356667133,0.161640024,0.057651684,0.057652
YGL190C,3.998817,2.7878788,0.471478013,0.121137542,0.057113687,0.057114
YJL098W,3.9710984,2.8135593,0.461678557,0.122880562,0.056731321,0.056731
YML064C,4.145664,2.597561,0.523393358,0.108220045,0.056641653,0.056642
YBL039C,3.824644,3.0270271,0.409902008,0.137369326,0.056307963,0.056308
YOR361C,3.5070434,3.7894738,0.29761953,0.1891191,0.056285538,0.056286
YAL021C,3.8530462,2.95,0.419943139,0.132141243,0.055491808,0.055492
YBR069C,3.7088745,3.2142856,0.368973602,0.150079179,0.055375255,0.055375
YDR429C,3.359922,4.266667,0.245607174,0.221507777,0.054403899,0.054404
YGR083C,3.6126745,3.3913043,0.334963671,0.162094022,0.054295609,0.054296
YDL059C,4.0023093,2.686567,0.472712658,0.114261176,0.054012704,0.054013
YHR082C,3.962234,2.7368422,0.458544693,0.117673519,0.053958568,0.053959
YLR096W,3.9667227,2.724138,0.4601316,0.116811243,0.053748544,0.053749
YOR244W,3.3135593,4.428571,0.229216403,0.232496736,0.053292066,0.053292
YLR259C,4.1481676,2.5,0.524278465,0.101598258,0.053265779,0.053266
YNL189W,4.1707444,2.4722223,0.532260122,0.099712893,0.053073197,0.053073
YMR309C,3.5367074,3.5,0.30810675,0.169471558,0.052215331,0.052215
YAL007C,3.6550763,3.2,0.349954131,0.149109568,0.052181509,0.052182
YLR180W,4.072236,2.5473685,0.497434095,0.104813314,0.052137716,0.052138
YIL004C,3.5070434,3.5789473,0.29761953,0.174829972,0.052032814,0.052033
YOL132W,3.6919663,3.1111112,0.362995985,0.143076392,0.051936156,0.051936
YML109W,3.7920728,2.8823528,0.398386995,0.127549804,0.050814183,0.050814
YLR268W,3.6550763,3.12,0.349954131,0.143679704,0.050281306,0.050281
YGL198W,3.5638938,3.3333333,0.317718056,0.158159339,0.050250078,0.05025
YJL002C,3.5367074,3.4,0.30810675,0.162684228,0.050124109,0.050124
YJR068W,3.767338,2.875,0.389642412,0.127050745,0.049504359,0.049504
YIL061C,4.0023093,2.5373135,0.472712658,0.104130848,0.04922397,0.049224
YFL037W,4.049944,2.452381,0.489553124,0.098366199,0.04815548,0.048155
YLR293C,3.7248504,2.8965516,0.374621619,0.128513523,0.048143944,0.048144
YLR314C,3.7248504,2.8965516,0.374621619,0.128513523,0.048143944,0.048144
YCR024C-A,3.359922,3.8666666,0.245607174,0.19435843,0.047735825,0.047736
YDR148C,3.8617713,2.6341465,0.423027755,0.110703223,0.046830536,0.046831
YNL113W,3.6740646,2.9230769,0.356667133,0.130313883,0.046478679,0.046479
YLR337C,3.4018607,3.625,0.260433913,0.17795572,0.046345705,0.046346
YJL187C,3.7920728,2.7058823,0.398386995,0.115572169,0.046042449,0.046042
YGL158W,3.8142917,2.6666667,0.406242122,0.112910477,0.045868992,0.045869
YDR414C,3.8698623,2.5714285,0.425888195,0.106446346,0.045334242,0.045334
YBR127C,4.099634,2.318584,0.507120208,0.089284955,0.045278205,0.045278
YOR260W,3.2047052,4.5,0.190732823,0.237344858,0.045269455,0.045269
YKR026C,4.047619,2.3614457,0.488731158,0.09219412,0.045058139,0.045058
YLR258W,3.4401622,3.4117646,0.27397478,0.16348273,0.044790145,0.04479
YMR284W,3.6550763,2.88,0.349954131,0.127390112,0.044580696,0.044581
YDL200C,3.9310927,2.4705882,0.447535198,0.099601982,0.044575393,0.044575
YIL095W,3.767338,2.6875,0.389642412,0.114324501,0.044545675,0.044546
YNR031C,3.80336,2.6285715,0.402377399,0.11032483,0.044392218,0.044392
YMR273C,3.4018607,3.5,0.260433913,0.169471558,0.044136141,0.044136
YER161C,3.8698623,2.5238094,0.425888195,0.10321428,0.043957744,0.043958
YJL008C,4.027249,2.3466666,0.481529679,0.091191014,0.04391118,0.043911
YER125W,3.983797,2.387097,0.466167938,0.093935158,0.043789559,0.04379
YBR072W,4.099634,2.2654867,0.507120208,0.085681066,0.0434506,0.043451
YDR036C,3.4751234,3.2222223,0.286334738,0.150617869,0.043127128,0.043127
YFL016C,3.767338,2.625,0.389642412,0.11008242,0.04289278,0.042893
YKL166C,3.6919663,2.7407408,0.362995985,0.11793813,0.042811068,0.042811
YGL104C,3.6740646,2.7692308,0.356667133,0.119871841,0.042754346,0.042754
YOR174W,3.6550763,2.8,0.349954131,0.121960248,0.042680493,0.04268
YCR009C,3.8617713,2.487805,0.423027755,0.100770543,0.042628737,0.042629
YNL064C,4.0839057,2.254902,0.501559725,0.084962648,0.042613842,0.042614
YDR228C,3.6345143,2.8333333,0.342684774,0.124222689,0.042569224,0.042569
YHR107C,3.8928666,2.4444444,0.434020988,0.097827516,0.042459195,0.042459
YIL128W,3.6126745,2.8695652,0.334963671,0.126681867,0.042433823,0.042434
YDR477W,3.9192991,2.4081633,0.443365764,0.095364998,0.042281575,0.042282
YAR019C,3.313559,3.7142856,0.229216297,0.184015829,0.042179427,0.042179
YIL156W,3.4018607,3.375,0.260433913,0.160987395,0.041926577,0.041927
YNL243W,3.4018607,3.375,0.260433913,0.160987395,0.041926577,0.041927
YGR052W,3.8440123,2.4615386,0.416749352,0.098987756,0.041253083,0.041253
YMR146C,3.2047052,4.1666665,0.190732823,0.214720413,0.040954231,0.040954
YDR335W,3.6345143,2.75,0.342684774,0.118566583,0.040630963,0.040631
YBR055C,4.089995,2.1886792,0.503712498,0.080467888,0.040532681,0.040533
YIR003W,3.4401622,3.1764705,0.27397478,0.147512543,0.040414716,0.040415
YDR277C,3.5638938,2.857143,0.317718056,0.125838732,0.039981237,0.039981
YGL161C,3.5367074,2.9,0.30810675,0.128747578,0.039667998,0.039668
YHL007C,3.7799404,2.4848485,0.394097784,0.100569875,0.039634365,0.039634
YJR090C,3.7397115,2.5333333,0.379875517,0.103860699,0.039454137,0.039454
YEL051W,3.5070434,2.9473684,0.29761953,0.131962627,0.039274655,0.039275
YDR507C,3.4751234,3,0.286334738,0.135534908,0.038808352,0.038808
YKL103C,3.885575,2.3181818,0.431443163,0.089257656,0.038509606,0.03851
YOR005C,3.6126745,2.6956522,0.334963671,0.114877818,0.038479896,0.03848
YPR041W,3.6126745,2.6956522,0.334963671,0.114877818,0.038479896,0.03848
YAL016W,3.5892177,2.7272727,0.326670905,0.117024006,0.038228338,0.038228
YJL069C,3.80336,2.4,0.402377399,0.094810928,0.038149774,0.03815
YLR026C,3.5638938,2.7619047,0.317718056,0.119374594,0.037927464,0.037927
YER165W,3.998817,2.1818182,0.471478013,0.080002209,0.037719282,0.037719
YDL101C,3.9524896,2.2181818,0.455099721,0.082470326,0.037532223,0.037532
YNL175C,3.6740646,2.5384614,0.356667133,0.10420876,0.03716784,0.037168
YJR076C,3.824644,2.3243244,0.409902008,0.089674575,0.036757788,0.036758
YPR171W,3.4751234,2.8888888,0.286334738,0.127993424,0.036648964,0.036649
YPR111W,3.7920728,2.3529413,0.398386995,0.091616898,0.036498981,0.036499
YLR191W,4.07566,2.0618556,0.498644594,0.071859951,0.035832576,0.035833
YGR020C,3.3135593,3.2857144,0.229216403,0.154927287,0.035511875,0.035512
YLR291C,4.0122695,2.0857143,0.476233923,0.07347932,0.034993345,0.034993
YGL003C,3.6126745,2.5217392,0.334963671,0.103073769,0.034525968,0.034526
YDR480W,3.5892177,2.5454545,0.326670905,0.104683405,0.034197022,0.034197
YJR065C,3.140127,4,0.167902261,0.203408208,0.034152698,0.034153
YER171W,3.9877188,2.063492,0.467554426,0.071971019,0.033650369,0.03365
YBR160W,4.1753035,1.930131,0.533871917,0.062919368,0.033590884,0.033591
YNL025C,3.80336,2.2285714,0.402377399,0.083175503,0.033467943,0.033468
YBR108W,3.4018607,2.875,0.260433913,0.127050745,0.033088323,0.033088
YNL250W,3.767338,2.25,0.389642412,0.084629933,0.032975411,0.032975
YNL030W,4.027249,2,0.481529679,0.067661608,0.032581072,0.032581
YBR103W,3.7248504,2.275862,0.374621619,0.086385272,0.03236179,0.032362
YNL298W,3.5892177,2.4545455,0.326670905,0.098513111,0.032181367,0.032181
YLR229C,3.7088745,2.2857144,0.368973602,0.087053987,0.032120623,0.032121
YPL141C,3.4401622,2.7058823,0.27397478,0.115572169,0.031663859,0.031664
YDR211W,3.4401622,2.7058823,0.27397478,0.115572169,0.031663859,0.031664
YDL155W,3.7799404,2.1818182,0.394097784,0.080002209,0.031528693,0.031529
YPL070W,3.7799404,2.1818182,0.394097784,0.080002209,0.031528693,0.031529
YIL139C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YPR014C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL163C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL276C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR282C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL165C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR076C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR390W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YPR137C-A,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR281C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR123W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR004C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL226W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJL139C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR363C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR261C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YFR012W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLL029W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR325W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNR018W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR041C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL142W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YCL076W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YKR084C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL104C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJL160C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YER137C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR356W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGR168C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGR126W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR204C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR275W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOL124C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDL103C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLL047W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL214W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YCL020W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR406C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YEL059W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR266C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR287W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR008C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR273C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR301W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJR079W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR157C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL319W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNR061C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR251C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR286W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR255W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR135C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL117W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL050C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOL140W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL186C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJL204C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YNL327W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR256W-A,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YER098W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YCL033C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YML106W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR202W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJL114W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YML110C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YAL063C-A,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDL159W-A,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YER055C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL072C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YJL198W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLR087C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR230W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR293W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YOR146W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBL082C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBL031W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YLL060C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YML120C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YPL056C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YMR057C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YBR262C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YCL049C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR290W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YEL057C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YEL074W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YER121W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YER170W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YGL258W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YPL280W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR304C,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
YDR431W,1.3606248,0,-0.461211527,-0.068084993,0.031401583,0.031402
