YDL147W,3.9131224,9.041667
YDL229W,3.9131224,1.875
YJR077C,3.9131224,1.375
YEL063C,3.9131224,7.5416665
YOR151C,3.9131224,3.4583333
YHL048W,3.9065285,6.93617
YNL307C,3.9065285,1.1914893
YPL022W,3.9065285,1.1489362
YDL188C,3.9065285,3.787234
YDL212W,3.8998218,5.2173915
YER114C,3.8998218,1.2608696
YJL066C,3.8998218,1.2173913
YJL117W,3.8998218,11.217391
YHR107C,3.8928666,2.4444444
YER112W,3.8928666,3.7777777
YBR019C,3.8928666,0.62222224
YOR080W,3.8928666,1.3777778
YJL124C,3.8928666,2.7555556
YGL200C,3.8928666,7.3777776
YOR098C,3.8928666,1.2444445
YDR523C,3.8928666,1.9555556
YGR103W,3.885575,7.681818
YPL203W,3.885575,3.590909
YJL052W,3.885575,0.90909094
YCR002C,3.885575,3.9545455
YER012W,3.885575,8.636364
YMR215W,3.885575,12.954545
YPL259C,3.885575,0.8181818
YNL161W,3.885575,1.7727273
YGR240C,3.885575,3.909091
YHR197W,3.885575,3.6818182
YJL138C,3.885575,4.090909
YKL103C,3.885575,2.3181818
YDL117W,3.885575,1.0909091
YGL181W,3.885575,1.0909091
YPL258C,3.8779418,0.6511628
YDL140C,3.8779418,3.5813954
YER173W,3.8779418,2.8372092
YDL225W,3.8779418,4.0930233
YLR147C,3.8779418,5.860465
YLR196W,3.8779418,1.0697675
YIL148W,3.8779418,1.5813954
YNL094W,3.8779418,3.1162791
YOR016C,3.8698623,5.904762
YHL042W,3.8698623,5.571429
YHR099W,3.8698623,5.857143
YJL128C,3.8698623,1.5714285
YGL004C,3.8698623,7.952381
YDR414C,3.8698623,2.5714285
YER161C,3.8698623,2.5238094
YOR047C,3.8698623,1.0476191
YJL173C,3.8698623,1.4285715
YHR027C,3.8698623,8.952381
YKL060C,3.8617713,1.3170732
YDR128W,3.8617713,3.0731707
YDR148C,3.8617713,2.6341465
YCR009C,3.8617713,2.487805
YPL043W,3.8617713,6.9268293
YIL016W,3.8617713,6.585366
YGR162W,3.8617713,3.2682927
YNL071W,3.8617713,0.9756098
YDR318W,3.8530462,0.15
YKL002W,3.8530462,0.2
YER043C,3.8530462,1
YKL104C,3.8530462,1.25
YJR010C-A,3.8530462,7.6
YHR165C,3.8530462,4.4
YJR035W,3.8530462,1.6
YNL118C,3.8530462,1.7
YAL021C,3.8530462,2.95
YLL028W,3.8530462,5.8
YBR036C,3.8530462,9.25
YOR351C,3.8530462,2.05
YNL230C,3.8440123,2
YOR374W,3.8440123,0.5641026
YGR119C,3.8440123,3.0769231
YGR052W,3.8440123,2.4615386
YMR125W,3.8440123,5.1282053
YOL115W,3.8440123,0.71794873
YPL093W,3.8440123,4.5128207
YDL015C,3.8346567,12.315789
YIL142W,3.8346567,3.8421052
YGR284C,3.8346567,6.0526314
YDL185W,3.8346567,1.8421053
YGR260W,3.8346567,5.0526314
YKL095W,3.8346567,1.6315789
YEL002C,3.8346567,5.736842
YER148W,3.824644,3.7837837
YJR076C,3.824644,2.3243244
YPR178W,3.824644,5.5675673
YER091C,3.824644,1.027027
YLL019C,3.824644,0.9189189
YBL039C,3.824644,3.0270271
YOL094C,3.824644,3.4594595
YCR077C,3.824644,2.8108108
YHR200W,3.824644,10.810811
YKR048C,3.824644,1.1891892
YLR383W,3.824644,0.6486486
YML124C,3.824644,0.8648649
YAR007C,3.824644,2.108108
YMR139W,3.824644,0.8108108
YBL050W,3.824644,1.2432432
YOR267C,3.824644,3.945946
YAR027W,3.824644,1.5675676
YJR117W,3.824644,5.2972975
YOR014W,3.824644,2.3243244
YDR225W,3.824644,2.3243244
YEL037C,3.8142917,5.7777777
YHR052W,3.8142917,7.111111
YGL019W,3.8142917,4.5555553
YJL106W,3.8142917,1.6666666
YMR117C,3.8142917,1.6666666
YER146W,3.8142917,4.2222223
YDR247W,3.8142917,1.5555556
YGL158W,3.8142917,2.6666667
YHL004W,3.8142917,1.8333334
YBR251W,3.8142917,1.8333334
YPL153C,3.8142917,1.4444444
YBR114W,3.8142917,0.2777778
YCL032W,3.8142917,0.44444445
YDL239C,3.8142917,1.1666666
YBR290W,3.8142917,8.388889
YMR058W,3.8142917,5.4444447
YPL264C,3.8142917,9.833333
YCL025C,3.8142917,5.9444447
YKL145W,3.80336,12.171429
YJL069C,3.80336,2.4
YDR167W,3.80336,3.942857
YPR182W,3.80336,3.8285713
YKL154W,3.80336,5.8285713
YKL068W,3.80336,2.8
YDL100C,3.80336,0
YNR031C,3.80336,2.6285715
YBR247C,3.80336,4.457143
YLR427W,3.80336,1.1428572
YOL004W,3.80336,1.6571429
YNL025C,3.80336,2.2285714
YGL112C,3.80336,5.0857143
YMR012W,3.80336,0.4
YDL116W,3.7920728,2.4705882
YIL131C,3.7920728,2.1176472
YIL046W,3.7920728,2
YHL034C,3.7920728,1.7647059
YDR448W,3.7920728,6.647059
YPR111W,3.7920728,2.3529413
YDR227W,3.7920728,2.1176472
YNL290W,3.7920728,3.7058823
YBR274W,3.7920728,1.4117647
YJL076W,3.7920728,4.4117646
YCL059C,3.7920728,4.352941
YBL002W,3.7920728,1.1764706
YIL144W,3.7920728,1.4117647
YJL141C,3.7920728,1.0588236
YJL187C,3.7920728,2.7058823
YDL028C,3.7920728,1.2941177
YLR233C,3.7920728,0.7647059
YBR183W,3.7920728,9.705882
YML109W,3.7920728,2.8823528
YBR110W,3.7799404,11.090909
YOR039W,3.7799404,3.5151515
YFL017W-A,3.7799404,5.939394
YDL153C,3.7799404,0.121212125
YDL155W,3.7799404,2.1818182
YOL135C,3.7799404,5.878788
YPL070W,3.7799404,2.1818182
YIL066C,3.7799404,1.8181819
YBL075C,3.7799404,1.030303
YNL110C,3.7799404,7.4545455
YMR149W,3.7799404,5.757576
YHL007C,3.7799404,2.4848485
YDL014W,3.7799404,3.7575758
YKR036C,3.7799404,1.7575758
YHR026W,3.7799404,6.969697
YFL016C,3.767338,2.625
YNL132W,3.767338,3.1875
YOR089C,3.767338,1.0625
YNL250W,3.767338,2.25
YLR442C,3.767338,1.125
YDL097C,3.767338,12.3125
YIL095W,3.767338,2.6875
YGR220C,3.767338,0
YGL051W,3.767338,4.4375
YDR216W,3.767338,3.1875
YER095W,3.767338,1
YDR311W,3.767338,0.375
YIL075C,3.767338,3.875
YPL042C,3.767338,2.75
YJR068W,3.767338,2.875
YML092C,3.7539134,3.548387
YBR253W,3.7539134,6.516129
YJL196C,3.7539134,12.709678
YMR108W,3.7539134,0.83870965
YJR009C,3.7539134,0.83870965
YLR373C,3.7539134,0.12903225
YPL150W,3.7539134,0.2580645
YHR133C,3.7539134,7.935484
YBL030C,3.7539134,0.516129
YGR091W,3.7539134,5.806452
YDR502C,3.7539134,0.4516129
YHR041C,3.7539134,3.2258065
YDR190C,3.7539134,1.9354838
YDR192C,3.7539134,1.9354838
YHR066W,3.7397115,8.533334
YNR001C,3.7397115,1
YGL100W,3.7397115,1.5333333
YCR079W,3.7397115,1.2666667
YDR398W,3.7397115,0.4
YDR075W,3.7397115,0.8
YPR115W,3.7397115,1.5333333
YBL016W,3.7397115,1.2666667
YOL041C,3.7397115,1.1333333
YJR090C,3.7397115,2.5333333
YHR169W,3.7397115,1
YGR274C,3.7397115,4.5333333
YKL035W,3.7397115,0.53333336
YNL092W,3.7248504,0.20689656
YFR052W,3.7248504,11.724138
YOR272W,3.7248504,6.137931
YDR155C,3.7248504,1.3103448
YBR103W,3.7248504,2.275862
YIL106W,3.7248504,1.3103448
YPR119W,3.7248504,1.5172414
YLR222C,3.7248504,1.5172414
YNL236W,3.7248504,2.137931
YGR104C,3.7248504,7.2413793
YLR314C,3.7248504,2.8965516
YOR261C,3.7248504,8.965517
YFR004W,3.7248504,11.24138
YLR438C-A,3.7248504,5.862069
YBR126C,3.7248504,0.82758623
YDR060W,3.7248504,6
YLR293C,3.7248504,2.8965516
YAL041W,3.7248504,1.5172414
YJL157C,3.7248504,3.586207
YFR040W,3.7248504,1.3103448
YMR214W,3.7248504,2.0689654
YMR290C,3.7248504,6.137931
YKL081W,3.7248504,1.5862069
YMR153W,3.7088745,0.71428573
YGL115W,3.7088745,2.5
YOR264W,3.7088745,0.071428575
YLR216C,3.7088745,1.9285715
YML123C,3.7088745,1.8571428
YGL245W,3.7088745,0.85714287
YNL207W,3.7088745,3.0714285
YOR259C,3.7088745,6.857143
YLR355C,3.7088745,0.5714286
YJR066W,3.7088745,2.9285715
YBR288C,3.7088745,1
YOL126C,3.7088745,1
YOL062C,3.7088745,0.42857143
YER178W,3.7088745,0.5714286
YNL284C,3.7088745,1.0714285
YBR069C,3.7088745,3.2142856
YLR229C,3.7088745,2.2857144
YGL120C,3.7088745,2.142857
YKL130C,3.7088745,0.64285713
YDL134C,3.7088745,3.5714285
YPR028W,3.6919663,4.5185184
YCL037C,3.6919663,0.962963
YKL008C,3.6919663,8
YDR170C,3.6919663,0.8148148
YKL166C,3.6919663,2.7407408
YNL101W,3.6919663,8
YDR297W,3.6919663,12.222222
YOL132W,3.6919663,3.1111112
YER172C,3.6919663,5.851852
YDR212W,3.6919663,1.1851852
YNL311C,3.6919663,0.7407407
YDR200C,3.6919663,1.2592592
YPR054W,3.6919663,1.1851852
YOR117W,3.6919663,6.3703704
YOR116C,3.6919663,3.4814816
YDR510W,3.6919663,0.5925926
YOL054W,3.6919663,0.8888889
YJR063W,3.6919663,1.2592592
YDL065C,3.6919663,0.962963
YKL173W,3.6919663,5.6296296
YGR282C,3.6919663,1.1111112
YLR113W,3.674065,0.9230769
YOL069W,3.674065,2.5384614
YDL042C,3.674065,2.4615386
YGR232W,3.674065,12.461538
YPR108W,3.674065,11.692307
YDR162C,3.6740646,0.46153846
YIL021W,3.6740646,4.3846154
YEL017C-A,3.6740646,4.923077
YDL005C,3.6740646,5.4615383
YGL208W,3.6740646,0.53846157
YNL006W,3.6740646,3.3846154
YNL113W,3.6740646,2.9230769
YKL193C,3.6740646,1.1538461
YBR088C,3.6740646,1.7692307
YMR066W,3.6740646,0.46153846
YOR136W,3.6740646,1.6153846
YLR078C,3.6740646,3.7692308
YER025W,3.6740646,3.3846154
YDR176W,3.6740646,4.8461537
YGL104C,3.6740646,2.7692308
YDR259C,3.6740646,0.9230769
YNL317W,3.6740646,5.3846154
YNL175C,3.6740646,2.5384614
YIR009W,3.6740646,0.30769232
YPL149W,3.6740646,0.6923077
YBL056W,3.6740646,1.6153846
YJR017C,3.6550763,0.56
YCR086W,3.6550763,1.12
YDR427W,3.6550763,8.48
YLL050C,3.6550763,2.32
YHR142W,3.6550763,5.92
YFL038C,3.6550763,1.6
YHR020W,3.6550763,0.72
YMR284W,3.6550763,2.88
YGL163C,3.6550763,0.64
YOR174W,3.6550763,2.8
YBL093C,3.6550763,4.56
YHR186C,3.6550763,3.68
YDL143W,3.6550763,0.08
YIL094C,3.6550763,1.36
YLR268W,3.6550763,3.12
YHR166C,3.6550763,3.92
YPR120C,3.6550763,1.2
YMR116C,3.6550763,1.12
YGL172W,3.6550763,4
YCR093W,3.6550763,4.16
YDR127W,3.6550763,2.16
YAL007C,3.6550763,3.2
YJL041W,3.6345143,2.1666667
YJL164C,3.6345143,3.25
YDR335W,3.6345143,2.75
YFL008W,3.6345143,2.6666667
YPL124W,3.6345143,1.75
YOR341W,3.6345143,3.8333333
YDL030W,3.6345143,1.8333334
YBR142W,3.6345143,5.5
YMR240C,3.6345143,3.8333333
YKL182W,3.6345143,0.75
YLL023C,3.6345143,3
YOR319W,3.6345143,1.5833334
YLL011W,3.6345143,1.8333334
YKL085W,3.6345143,0.9166667
YGR074W,3.6345143,3.0833333
YPL227C,3.6345143,4.4166665
YDR307W,3.6345143,5.6666665
YDR224C,3.6345143,1.6666666
YFR021W,3.6345143,1.25
YCL039W,3.6345143,1
YMR304W,3.6345143,0.33333334
YPR103W,3.6345143,5
YOL108C,3.6345143,0.41666666
YBR135W,3.6345143,1.6666666
YER155C,3.6345143,1
YLR304C,3.6345143,0.41666666
YDR228C,3.6345143,2.8333333
YML095C,3.6345143,1.0833334
YNR052C,3.6345143,2.5
YGR155W,3.6345143,1.3333334
YGL195W,3.6345143,0.33333334
YCL064C,3.6345143,1.3333334
YAL015C,3.6345143,3.3333333
YDL087C,3.6126745,6.9565215
YER006W,3.6126745,4.869565
YJL074C,3.6126745,1.6521739
YDR365C,3.6126745,1.1304348
YGL003C,3.6126745,2.5217392
YER029C,3.6126745,4.173913
YML016C,3.6126745,0.95652175
YOR326W,3.6126745,1.2173913
YJR007W,3.6126745,4.0869565
YIL128W,3.6126745,2.8695652
YHR183W,3.6126745,1.3913044
YCR061W,3.6126745,0.5217391
YNL088W,3.6126745,0.4347826
YOR128C,3.6126745,0
YML057W,3.6126745,1.6521739
YGR083C,3.6126745,3.3913043
YBR234C,3.6126745,2.0869565
YLR340W,3.6126745,0.3478261
YOL051W,3.6126745,7.130435
YBR039W,3.6126745,2.0869565
YBR272C,3.6126745,5.304348
YJL111W,3.6126745,0.08695652
YPR156C,3.6126745,6.2608695
YGL081W,3.6126745,1.0434783
YML058W,3.6126745,0.5217391
YEL015W,3.6126745,2.173913
YBL105C,3.6126745,1.7391304
YBL004W,3.6126745,2.4347825
YER100W,3.6126745,0.5217391
YDL025C,3.6126745,2.2608695
YBR079C,3.6126745,3.5652175
YPR041W,3.6126745,2.6956522
YMR213W,3.6126745,4.173913
YLR117C,3.6126745,4
YDL192W,3.6126745,1.6521739
YOR005C,3.6126745,2.6956522
YLR342W,3.6126745,0.17391305
YGL044C,3.5892177,0.6363636
YPR181C,3.5892177,2.6363637
YER126C,3.5892177,7.818182
YOL082W,3.5892177,0.90909094
YBR270C,3.5892177,0.6363636
YNL183C,3.5892177,1.6363636
YNL298W,3.5892177,2.4545455
YHR086W,3.5892177,5.818182
YHR179W,3.5892177,1.5454545
YPL274W,3.5892177,5.090909
YBR283C,3.5892177,5.3636365
YOR254C,3.5892177,3.5454545
YBR018C,3.5892177,0.6363636
YOL123W,3.5892177,0.72727275
YKL108W,3.5892177,1
YHR102W,3.5892177,0.36363637
YBL049W,3.5892177,0.90909094
YDR260C,3.5892177,1.7272727
YGL049C,3.5892177,2.2727273
YNL147W,3.5892177,5.818182
YGR097W,3.5892177,3.7272727
YHR089C,3.5892177,3
YBL038W,3.5892177,0.8181818
YOL087C,3.5892177,0.90909094
YDR480W,3.5892177,2.5454545
YDR097C,3.5892177,2.090909
YBR175W,3.5892177,1.9090909
YGL212W,3.5892177,0.72727275
YMR061W,3.5892177,5.181818
YPL151C,3.5892177,1.8181819
YAL032C,3.5892177,3.2727273
YBR081C,3.5892177,6.7272725
YOL086C,3.5892177,0
YDR381W,3.5892177,0.8181818
YAL016W,3.5892177,2.7272727
YGR002C,3.5892177,6.181818
YPR010C,3.5892177,1.4545455
YCL028W,3.5892177,1
YER142C,3.5892177,0.45454547
YIR038C,3.5638938,0.3809524
YGL198W,3.5638938,3.3333333
YGL011C,3.5638938,5.6190476
YGL116W,3.5638938,1.3333334
YFL062W,3.5638938,0.95238096
YPL178W,3.5638938,4.285714
YKL139W,3.5638938,0.7619048
YDR267C,3.5638938,0.3809524
YBR011C,3.5638938,0.3809524
YCR084C,3.5638938,0.7619048
YNL182C,3.5638938,2.2857144
YDL164C,3.5638938,0.5714286
YHR199C,3.5638938,0.7619048
YHL030W,3.5638938,4
YLR026C,3.5638938,2.7619047
YGR172C,3.5638938,1.9047619
YDR378C,3.5638938,5.8095236
YER103W,3.5638938,0.5714286
YNL106C,3.5638938,0.5714286
YBR059C,3.5638938,1.3333334
YBR143C,3.5638938,0.3809524
YIL070C,3.5638938,0.6666667
YNL044W,3.5638938,1.8095238
YER032W,3.5638938,1.4285715
YDR277C,3.5638938,2.857143
YBR136W,3.5638938,1.4285715
YLR292C,3.5638938,1.0476191
YLR083C,3.5638938,1.0476191
YPL161C,3.5638938,1.0476191
YJL203W,3.5638938,1.8095238
YBR084W,3.5638938,0.6666667
YNL330C,3.5638938,1.7142857
YGL092W,3.5367074,4.4
YOR299W,3.5367074,0
YNL016W,3.5367074,1.2
YOL145C,3.5367074,2.9
YGL161C,3.5367074,2.9
YHR033W,3.5367074,0.4
YNL271C,3.5367074,2.4
YHR188C,3.5367074,1.2
YKL161C,3.5367074,2.1
YLR208W,3.5367074,2.4
YBR061C,3.5367074,0
YLL026W,3.5367074,0.4
YPL256C,3.5367074,1.6
YJL092W,3.5367074,0.8
YML115C,3.5367074,0.6
YDL013W,3.5367074,0.7
YDL208W,3.5367074,1.8
YER021W,3.5367074,9.8
YEL056W,3.5367074,0.7
YOL149W,3.5367074,5.6
YDL160C,3.5367074,1.6
YLR362W,3.5367074,1.4
YPL012W,3.5367074,2
YNL138W,3.5367074,2.1
YGL201C,3.5367074,1.8
YBR245C,3.5367074,3
YLR018C,3.5367074,7.7
YJL002C,3.5367074,3.4
YPL049C,3.5367074,2.4
YOL090W,3.5367074,1.4
YOR133W,3.5367074,0.7
YGL130W,3.5367074,1
YMR309C,3.5367074,3.5
YOR027W,3.5367074,1.7
YNL037C,3.5367074,1.3
YEL060C,3.5367074,1.2
YOL012C,3.5367074,4.6
YNL107W,3.5367074,6.6
YHR158C,3.5367074,2.2
YOR362C,3.5070434,2.3157895
YLR452C,3.5070434,0.10526316
YOR232W,3.5070434,1.0526316
YNL055C,3.5070434,0.5263158
YKR055W,3.5070434,0.31578946
YLR386W,3.5070434,0.10526316
YDL220C,3.5070434,0.84210527
YLR433C,3.5070434,0.5263158
YDR146C,3.5070434,0.7368421
YMR055C,3.5070434,1.8947369
YBR152W,3.5070434,4.105263
YER017C,3.5070434,0.21052632
YEL051W,3.5070434,2.9473684
YLR116W,3.5070434,0.7368421
YBR010W,3.5070434,1.8947369
YBL103C,3.5070434,1.0526316
YLR186W,3.5070434,0.94736844
YER059W,3.5070434,1.0526316
YDR143C,3.5070434,2.5263157
YDR131C,3.5070434,1.5789474
YPR165W,3.5070434,0.31578946
YGL207W,3.5070434,2
YJL014W,3.5070434,0
YJL005W,3.5070434,1.5789474
YOR290C,3.5070434,2.8421052
YML075C,3.5070434,3.4736843
YKR086W,3.5070434,0.10526316
YPR198W,3.5070434,4
YIL004C,3.5070434,3.5789473
YAR018C,3.5070434,0.6315789
YDR122W,3.5070434,1.6842105
YAR003W,3.5070434,2.3157895
YLR115W,3.5070434,9.157895
YKR002W,3.5070434,8.421053
YJL033W,3.5070434,5.263158
YAL043C,3.5070434,9.368421
YOR361C,3.5070434,3.7894738
YDR496C,3.5070434,4.2105265
YGR120C,3.5070434,1.8947369
YGL061C,3.5070434,0.6315789
YLR335W,3.5070434,4.8421054
YLR148W,3.5070434,1.4736842
YHR152W,3.4751234,0.22222222
YNR053C,3.4751234,3.3333333
YGR245C,3.4751234,7
YHR196W,3.4751234,0.7777778
YDL232W,3.4751234,4.5555553
YNL263C,3.4751234,2.1111112
YLR424W,3.4751234,0.33333334
YBR154C,3.4751234,5.7777777
YGL111W,3.4751234,7.6666665
YGR013W,3.4751234,8.222222
YBR119W,3.4751234,4.6666665
YLR262C,3.4751234,1.3333334
YDR456W,3.4751234,0.8888889
YBR298C,3.4751234,1.8888888
YMR236W,3.4751234,4.3333335
YGR252W,3.4751234,4
YBR221C,3.4751234,1.1111112
YER026C,3.4751234,4
YOR375C,3.4751234,0.33333334
YDR062W,3.4751234,1.2222222
YJL081C,3.4751234,5.4444447
YNR016C,3.4751234,1
YDR036C,3.4751234,3.2222223
YDR283C,3.4751234,2.3333333
YMR246W,3.4751234,2.2222223
YDL060W,3.4751234,2.5555556
YNL201C,3.4751234,0.44444445
YMR319C,3.4751234,0.11111111
YPR171W,3.4751234,2.8888888
YNL084C,3.4751234,2.1111112
YDR280W,3.4751234,5.7777777
YOR284W,3.4751234,2.1111112
YOR229W,3.4751234,1.2222222
YDL007W,3.4751234,9.777778
YLR277C,3.4751234,8.333333
YJR093C,3.4751234,6.5555553
YAL036C,3.4751234,1
YAL035W,3.4751234,1.2222222
YDR507C,3.4751234,3
YDR188W,3.4751234,0.33333334
YPR160W,3.4751234,0.7777778
YEL030W,3.4751234,0.8888889
YDR101C,3.4751234,3.4444444
YNL093W,3.4401622,2.235294
YDR004W,3.4401622,0.9411765
YOR206W,3.4401622,4.7058825
YJR112W,3.4401622,2.1176472
YGL153W,3.4401622,1.2941177
YOL021C,3.4401622,6
YGR095C,3.4401622,6.2352943
YDR309C,3.4401622,2.4705882
YCL011C,3.4401622,1.5294118
YLR019W,3.4401622,2
YDL138W,3.4401622,0
YLR438W,3.4401622,0.11764706
YFL041W,3.4401622,2.7058823
YDR404C,3.4401622,6.470588
YMR080C,3.4401622,0.5882353
YPL141C,3.4401622,2.7058823
YDR138W,3.4401622,1.2941177
YJR082C,3.4401622,0
YMR201C,3.4401622,1.882353
YLR097C,3.4401622,2
YGR123C,3.4401622,0.23529412
YPR191W,3.4401622,1.2941177
YBL045C,3.4401622,1.1764706
YIL007C,3.4401622,1.1764706
YJR138W,3.4401622,1.1764706
YDR342C,3.4401622,0.23529412
YNL287W,3.4401622,2.4705882
YLR275W,3.4401622,5.7647057
YDL175C,3.4401622,0.9411765
YJL004C,3.4401622,1.4117647
YIR003W,3.4401622,3.1764705
YDL002C,3.4401622,1.6470588
YMR036C,3.4401622,1.4117647
YMR104C,3.4401622,0.7058824
YCL031C,3.4401622,2.4705882
YBR089C-A,3.4401622,1.6470588
YKL018W,3.4401622,4.9411764
YDR301W,3.4401622,9.176471
YDR195W,3.4401622,8.3529415
YLL021W,3.4401622,1.0588236
YOR036W,3.4401622,0.7058824
YBR130C,3.4401622,1.0588236
YLL013C,3.4401622,1.1764706
YGR086C,3.4401622,0.23529412
YLR258W,3.4401622,3.4117646
YER054C,3.4401622,2.3529413
YIL034C,3.4401622,0.11764706
YDR211W,3.4401622,2.7058823
YHR110W,3.4401622,5.1764708
YIR005W,3.4018607,0
YDL195W,3.4018607,2
YNL085W,3.4018607,0.875
YOR210W,3.4018607,2.625
YMR314W,3.4018607,4.75
YJR042W,3.4018607,4.125
YFR010W,3.4018607,10.75
YLR197W,3.4018607,2.75
YPL016W,3.4018607,2.25
YHR170W,3.4018607,1
YER136W,3.4018607,0.625
YPL248C,3.4018607,3.125
YFR015C,3.4018607,2
YER129W,3.4018607,2.5
YGR295C,3.4018607,0.625
YGR113W,3.4018607,1
YOR224C,3.4018607,5.5
YOR308C,3.4018607,3.625
YNL002C,3.4018607,6.5
YDR499W,3.4018607,0.625
YMR093W,3.4018607,2.375
