P0CX42,YER117W
P40073,YER118C
P40074,YER119C
P40075,YER120W
P40076,YER121W
P38682,YER122C
P39962,YER123W
P40077,YER124C
P39940,YER125W
P40078,YER126C
P40079,YER127W
P40080,YER128W
P38990,YER129W
P39939,YER131W
P32634,YER132C
P32598,YER133W
P39958,YER136W
P40083,YER137C
Q03612,YER138C
P40084,YER139C
P40085,YER140W
P22134,YER142C
P40087,YER143W
P39944,YER144C
P40088,YER145C
P40089,YER146W
P40090,YER147C
P13393,YER148W
P40091,YER149C
Q01477,YER151C
P10356,YER152C
P10355,YER153C
P39952,YER154W
P39960,YER155C
P40093,YER156C
P40094,YER157W
P40095,YER158C
P40096,YER159C
P0CX66,YER159C-A
Q03619,YER160C
P06843,YER161C
P14736,YER162C
P32656,YER163C
P32657,YER164W
P04147,YER165W
P32660,YER166W
P33306,YER167W
P21269,YER168C
P39956,YER169W
P26364,YER170W
P06839,YER171W
P32639,YER172C
P32641,YER173W
P32642,YER174C
P32643,YER175C
P29311,YER177W
P16387,YER178W
P25453,YER179W
P32645,YER180C
P40097,YER181C
P39961,YER184C
P40101,YER186C
P40103,YER188W
P25808,YFL002C
P40965,YFL003C
P43585,YFL004W
P07560,YFL005W
P43583,YFL007W
P32908,YFL008W
P07834,YFL009W
P43582,YFL010C
P43581,YFL011W
P43580,YFL012W
P43579,YFL013C
P22943,YFL014W
P35191,YFL016C
P43577,YFL017C
P40204,YFL017W-A
P09624,YFL018C
P43575,YFL020C
P43574,YFL021W
P15625,YFL022C
P43573,YFL023W
P43572,YFL024C
P43571,YFL025C
D6VTK4,YFL026W
P43570,YFL027C
P43568,YFL029C
P43567,YFL030W
P43565,YFL033C
P43563,YFL034C-B
P43564,YFL034W
P13433,YFL036W
P02557,YFL037W
P01123,YFL038C
P60010,YFL039C
P43562,YFL040W
P43561,YFL041W
P43560,YFL042C
P43558,YFL044C
P07283,YFL045C
P43556,YFL047W
P43555,YFL048C
P43554,YFL049W
P43553,YFL050C
P43552,YFL051C
P43551,YFL052W
P43549,YFL054C
P43548,YFL055W
P43547,YFL056C
P43545,YFL059W
P43544,YFL060C
P0CH63,YFL061W
P43542,YFL062W
P43541,YFL063W
P43539,YFL065C
P43538,YFL066C
P43537,YFL067W
P43586,YFR001W
P34077,YFR002W
P43587,YFR003C
P43588,YFR004W
P43590,YFR006W
P43592,YFR008W
P43535,YFR009W
P43593,YFR010W
P43594,YFR011C
P43596,YFR013W
P27466,YFR014C
P23337,YFR015C
P43597,YFR016C
P43598,YFR017C
P43599,YFR018C
P34756,YFR019W
P43601,YFR021W
P43602,YFR022W
P43603,YFR024C-A
P43604,YFR026C
P43605,YFR027W
Q00684,YFR028C
P43606,YFR029W
P39692,YFR030W
P38989,YFR031C
P00127,YFR033C
P07270,YFR034C
P14724,YFR036W
P43609,YFR037C
P43611,YFR039C
P43612,YFR040W
P43614,YFR042W
P43615,YFR043C
P43616,YFR044C
P43617,YFR045W
P43619,YFR047C
P19955,YFR049W
P30657,YFR050C
P43621,YFR051C
P32496,YFR052W
P04806,YFR053C
P53199,YGL001C
P53197,YGL003C
P53196,YGL004C
P53195,YGL005C
P38929,YGL006W
P05030,YGL008C
P07264,YGL009C
P25338,YGL010W
P21243,YGL011C
P25340,YGL012W
P25339,YGL014W
P33199,YGL015C
P32767,YGL016W
P16639,YGL017W
P53193,YGL018C
P43639,YGL019W
P43633,YGL021W
P39007,YGL022W
P53191,YGL023C
P53190,YGL024W
P40356,YGL025C
P00931,YGL026C
P53008,YGL027C
P53189,YGL028C
P53188,YGL029W
P14120,YGL030W
P32781,YGL032C
P27705,YGL035C
P53185,YGL036W
P53184,YGL037C
P31755,YGL038C
P05373,YGL040C
P53181,YGL042C
P07273,YGL043W
P25299,YGL044C
P53179,YGL045W
P53178,YGL047W
Q01939,YGL048C
P39936,YGL049C
P53177,YGL050W
P53176,YGL051W
P53174,YGL053W
P53173,YGL054C
P21147,YGL055W
P53171,YGL057C
P06104,YGL058W
P53170,YGL059W
P53169,YGL060W
P53168,YGL061C
P11154,YGL062W
P53166,YGL064C
P53165,YGL066W
P53163,YGL068W
P53162,YGL069C
P27999,YGL070C
P22149,YGL071W
P53161,YGL072C
P10961,YGL073W
P53159,YGL075C
P19807,YGL077C
P53158,YGL079W
P53156,YGL081W
P53009,YGL083W
P53154,YGL084C
P53153,YGL085W
P40957,YGL086W
P53152,YGL087C
P53150,YGL090W
P52920,YGL091C
P49687,YGL092W
P53148,YGL093W
P53010,YGL094C
P38932,YGL095C
P53147,YGL096W
P21827,YGL097W
P53146,YGL098W
P53145,YGL099W
P53011,YGL100W
P53143,YGL102C
P53142,YGL104C
P46672,YGL105W
P53141,YGL106W
P53136,YGL111W
P53040,YGL112C
P53135,YGL113W
P53134,YGL114W
P12904,YGL115W
P26309,YGL116W
P53133,YGL117W
P27697,YGL119W
P53131,YGL120C
P53130,YGL121C
P32505,YGL122C
P53129,YGL124C
P53012,YGL126W
P38633,YGL127C
P52868,YGL128C
Q01163,YGL129C
Q01159,YGL130W
P53127,YGL131C
P53126,YGL132W
P53125,YGL133W
P53124,YGL134W
P41811,YGL137W
P53122,YGL138C
P53121,YGL139W
P53119,YGL141W
P30777,YGL142C
P53118,YGL144C
P33891,YGL145W
P53117,YGL146C
P05738,YGL147C
P28777,YGL148W
P53116,YGL149W
P53115,YGL150C
P53114,YGL151W
P53112,YGL153W
P50113,YGL154C
P18898,YGL155W
P22855,YGL156W
P53111,YGL157W
P38622,YGL158W
P53108,YGL161C
P32863,YGL163C
P53106,YGL165C
P15315,YGL166W
P45820,YGL168W
P32579,YGL169W
P45819,YGL170C
P45818,YGL171W
Q02199,YGL172W
P22147,YGL173C
P46947,YGL174W
P46946,YGL175C
P53105,YGL177W
P39016,YGL178W
P43637,YGL179C
P53104,YGL180W
P40956,YGL181W
P53102,YGL183C
P53101,YGL184C
P53100,YGL185C
P04037,YGL187C
P39938,YGL189C
Q00362,YGL190C
P41833,YGL192W
P53096,YGL194C
P33892,YGL195W
P53094,YGL197W
P53093,YGL198W
P32803,YGL200C
P53091,YGL201C
P53090,YGL202W
P53089,YGL204C
P13711,YGL205W
P22137,YGL206C
P32558,YGL207W
P34164,YGL208W
P51996,YGL210W
P32912,YGL212W
Q02793,YGL213C
P53087,YGL214W
P35190,YGL215W
P53086,YGL216W
P53085,YGL217C
P53082,YGL220W
P53081,YGL221C
P53080,YGL222C
P53079,YGL223C
P40107,YGL225W
Q92316,YGL226C-A
P53077,YGL226W
P53076,YGL227W
P53036,YGL229C
P53074,YGL230C
P22224,YGL233W
P07244,YGL234W
P53070,YGL236C
P06774,YGL237C
P33307,YGL238W
P53068,YGL240W
P53067,YGL241W
P53066,YGL242C
P53064,YGL244W
P46655,YGL245W
P53063,YGL246C
P53062,YGL247W
P53061,YGL249W
P53060,YGL250W
P51979,YGL251C
P32608,YGL252C
P04807,YGL253W
P32805,YGL254W
P10127,YGL256W
P53058,YGL258W
P53057,YGL259W
P53053,YGL263W
P53201,YGR002C
P53202,YGR003W
P53203,YGR004W
P41896,YGR005C
P40357,YGR009C
P53204,YGR010W
P53207,YGR013W
P32334,YGR014W
P53209,YGR016W
P53210,YGR017W
P53211,YGR018C
P39111,YGR020C
P53212,YGR021W
P53214,YGR023W
P53215,YGR024C
P53217,YGR026W
P28737,YGR028W
P27882,YGR029W
P53219,YGR031W
P40989,YGR032W
P53220,YGR033C
P53221,YGR034W
P53222,YGR035C
P31787,YGR037C
P53224,YGR038W
P14681,YGR040W
P53226,YGR041W
P53227,YGR042W
P53229,YGR045C
P53230,YGR046W
P33339,YGR047C
P53044,YGR048W
P32564,YGR049W
P53233,YGR052W
P53234,YGR053C
P53235,YGR054W
P50276,YGR055W
P53236,YGR056W
P53237,YGR057C
P53238,YGR058W
P41901,YGR059W
P53045,YGR060W
P38972,YGR061C
P32914,YGR063C
P53240,YGR064W
P53241,YGR065C
P53242,YGR066C
P53243,YGR067C
P53244,YGR068C
P53046,YGR070W
P53246,YGR071C
P48412,YGR072W
P53247,YGR073C
Q02260,YGR074W
Q00723,YGR075C
P23369,YGR076C
P48363,YGR078C
P53249,YGR079W
P53250,YGR080W
P53251,YGR081C
P35180,YGR082W
P12754,YGR083C
P12686,YGR084C
Q3E757,YGR085C
P53252,YGR086C
P26263,YGR087C
P06115,YGR088W
P53253,YGR089W
P53254,YGR090W
P49704,YGR091W
P22204,YGR092W
P07806,YGR094W
P53256,YGR095C
P48361,YGR097W
Q03018,YGR098C
P53038,YGR099W
P53258,YGR100W
P53259,YGR101W
P53260,YGR102C
P53261,YGR103W
P32585,YGR104C
P24868,YGR108W
P32943,YGR109C
P53264,YGR110W
P53265,YGR111W
P53267,YGR113W
P53268,YGR114C
P53269,YGR115C
P23615,YGR116W
P53270,YGR117C
P48837,YGR119C
P53271,YGR120C
P40260,YGR121C
P53272,YGR122W
P53043,YGR123C
P49090,YGR124W
P53274,YGR126W
P53277,YGR129W
P53278,YGR130C
P53279,YGR131W
P29340,YGR133W
P53280,YGR134W
P23638,YGR135W
P53281,YGR136W
P53284,YGR139W
P32504,YGR140W
P53285,YGR141W
P53286,YGR142W
P32318,YGR144W
P48234,YGR145W
P48235,YGR146C
P24000,YGR148C
P48236,YGR149W
P53287,YGR151C
P13856,YGR152C
P48238,YGR153W
P48239,YGR154C
P32582,YGR155W
P39927,YGR156W
P48240,YGR158C
P27476,YGR159C
P53288,YGR160W
P53289,YGR161C
Q12316,YGR161C-D
P39935,YGR162W
P53290,YGR163W
P53292,YGR165W
P32893,YGR166W
P17891,YGR167W
P53293,YGR168C
P53037,YGR170W
P53039,YGR172C
P53295,YGR173W
P37267,YGR174C
P32476,YGR175C
P53297,YGR178C
P53298,YGR179C
P49723,YGR180C
P53299,YGR181W
P53300,YGR182C
P19812,YGR184C
P36421,YGR185C
P41895,YGR186W
P48362,YGR187C
P41695,YGR188C
P53301,YGR189C
P06775,YGR191W
P00359,YGR192C
P16451,YGR193C
P42826,YGR194C
P46948,YGR195W
P46949,YGR196C
P46950,YGR197C
P46951,YGR198W
P42934,YGR199W
P42935,YGR200C
P13259,YGR202C
P42937,YGR203W
P07245,YGR204W
P42938,YGR205W
P42940,YGR207C
P42941,YGR208W
P22803,YGR209C
P42942,YGR210C
P53303,YGR211W
P53047,YGR213C
P32905,YGR214W
P53305,YGR215W
P50077,YGR217W
P30822,YGR218W
P31334,YGR220C
P10834,YGR222W
P50079,YGR223C
P50080,YGR224W
P50082,YGR225W
P50076,YGR227W
P53308,YGR228W
P32566,YGR229C
P50086,YGR232W
P17442,YGR233C
P39676,YGR234W
P50088,YGR236C
P50089,YGR237C
P50090,YGR238C
P50091,YGR239C
P16861,YGR240C
P53309,YGR241C
P53310,YGR242W
P53311,YGR243W
P53312,YGR244C
P53313,YGR245C
P29056,YGR246C
P53314,YGR247W
P53050,YGR249W
P53316,YGR250C
Q03330,YGR252W
P32379,YGR253C
P00924,YGR254W
P53318,YGR255C
P53319,YGR256W
P07276,YGR258C
P53322,YGR260W
P46682,YGR261C
P53323,YGR262C
P53324,YGR263C
P00958,YGR264C
P53326,YGR266W
P51601,YGR267C
P40325,YGR268C
P40326,YGR269W
P40340,YGR270W
P53327,YGR271W
P46677,YGR274C
P53330,YGR275W
P53331,YGR276C
P53332,YGR277C
P53333,YGR278W
P53334,YGR279C
P53335,YGR280C
P53049,YGR281W
P15703,YGR282C
P53336,YGR283C
P53337,YGR284C
P32527,YGR285C
P53048,YGR289C
P53339,YGR290W
P53340,YGR291C
P53341,YGR292W
P53343,YGR294W
P53344,YGR295C
P0CX14,YGR296W
P38753,YHL002W
P38703,YHL003C
P32902,YHL004W
P38751,YHL006C
Q03497,YHL007C
P38749,YHL009C
P38748,YHL010C
P38689,YHL011C
P38701,YHL015W
P38745,YHL017W
P38744,YHL018W
P38700,YHL019C
P21957,YHL020C
P23180,YHL021C
P23179,YHL022C
P38742,YHL023C
P38741,YHL024W
P18888,YHL025W
P38740,YHL026C
P33400,YHL027W
P38737,YHL030W
P38736,YHL031C
P32190,YHL032C
P17076,YHL033C
P10080,YHL034C
P38735,YHL035C
P38734,YHL036W
P38732,YHL039W
P38729,YHL042W
P38728,YHL043W
P38727,YHL044W
P38726,YHL045W
P38725,YHL046C
P38724,YHL047C
P38723,YHL048W
P38722,YHL049C
P38755,YHR001W
P38756,YHR003C
P08539,YHR005C
P87108,YHR005C-A
P10614,YHR007C
P00447,YHR008C
P38758,YHR009C
P38705,YHR011W
P38759,YHR012W
P07347,YHR013C
P23624,YHR014W
P38760,YHR015W
P32793,YHR016C
P04076,YHR018C
P38707,YHR019C
P38708,YHR020W
P38763,YHR022C
P08964,YHR023W
P11914,YHR024C
P17423,YHR025W
P23968,YHR026W
P38764,YHR027C
Q00772,YHR030C
P38690,YHR033W
P38768,YHR034C
P38769,YHR035W
P38771,YHR038W
P38694,YHR039C
P48836,YHR039C-A
P38772,YHR040W
P34162,YHR041C
P16603,YHR042W
P38773,YHR043C
P38774,YHR044C
P38775,YHR045W
P38710,YHR046C
P37898,YHR047C
P38776,YHR048W
P38777,YHR049W
P38778,YHR050W
P00427,YHR051W
P38779,YHR052W
P0CX80,YHR053C
P38781,YHR056C
P23285,YHR057C
P38782,YHR058C
P38783,YHR059W
P38784,YHR060W
P38785,YHR061C
P38786,YHR062C
P38787,YHR063C
P38788,YHR064C
P38712,YHR065C
P38789,YHR066W
P38790,YHR067W
P38791,YHR068W
P38792,YHR069C
P38793,YHR070W
P38794,YHR071W
P38604,YHR072W
Q6Q547,YHR072W-A
P38713,YHR073W
P38795,YHR074W
P38796,YHR075C
P38797,YHR076W
P38798,YHR077C
P38799,YHR078W
P32361,YHR079C
P89114,YHR079C-A
P38801,YHR081W
P38691,YHR082C
P14693,YHR083W
P13574,YHR084W
P38803,YHR085W
Q00539,YHR086W
P38804,YHR087W
P38805,YHR088W
P28007,YHR089C
P38806,YHR090C
P38714,YHR091C
P32467,YHR092C
P32465,YHR094C
P38695,YHR096C
P38809,YHR097C
P38810,YHR098C
P38811,YHR099W
P38692,YHR102W
P38814,YHR103W
P38815,YHR105W
P38816,YHR106W
P32468,YHR107C
P38817,YHR108W
P38818,YHR109W
P38819,YHR110W
P38820,YHR111W
P38716,YHR112C
P38821,YHR113W
P38822,YHR114W
P38823,YHR115C
P38825,YHR117W
P38826,YHR118C
P38827,YHR119W
P25846,YHR120W
P38828,YHR121W
P38829,YHR122W
P22140,YHR123W
P38830,YHR124W
P38833,YHR127W
P18562,YHR128W
P38696,YHR129C
P38834,YHR130C
P38836,YHR132C
P38837,YHR133C
P23291,YHR135C
P38839,YHR136C
P38840,YHR137W
P38841,YHR138C
P38842,YHR140W
P38843,YHR142W
P40422,YHR143W-A
P06773,YHR144C
O13537,YHR145C
P32904,YHR147C
P32899,YHR148W
P32900,YHR149C
P38849,YHR151C
P17123,YHR152W
P38850,YHR154W
P38852,YHR156C
P33323,YHR157W
P38853,YHR158C
P38854,YHR159W
P38855,YHR160C
P38856,YHR161C
P38859,YHR164C
P33334,YHR165C
P16522,YHR166C
O13539,YHR167W
P38860,YHR168W
P38719,YHR169W
P38861,YHR170W
P38862,YHR171W
P38863,YHR172W
P00925,YHR174W
P38865,YHR175W
P38867,YHR177W
P38699,YHR178W
Q03558,YHR179W
P38868,YHR180W
P38870,YHR182W
P38720,YHR183W
P38871,YHR184W
P38872,YHR185C
P38873,YHR186C
P38874,YHR187W
P38875,YHR188C
P29704,YHR190W
P38877,YHR191C
P38879,YHR193C
P38880,YHR194W
P38881,YHR195W
P38882,YHR196W
P38883,YHR197W
P38884,YHR198C
P38885,YHR199C
P38886,YHR200W
P38698,YHR201C
P0CX36,YHR203C
P38888,YHR204W
P11792,YHR205W
P38889,YHR206W
P38890,YHR207C
P38891,YHR208W
P38892,YHR209W
P38894,YHR211W
P0CX91,YHR212W-A
O13535,YHR214C-B
O13534,YHR214W-A
P38693,YHR215W
P38697,YHR216W
P40560,YIL001W
P40559,YIL002C
P22804,YIL004C
P40557,YIL005W
P40555,YIL007C
P40554,YIL008W
Q03096,YIL009C-A
P39002,YIL009W
P40553,YIL010W
P40552,YIL011W
P40550,YIL013C
P40549,YIL014W
P40548,YIL016W
P0CX46,YIL018W
P40546,YIL019W
P40545,YIL020C
P16370,YIL021W
Q01852,YIL022W
P40544,YIL023C
P40543,YIL024C
P40542,YIL025C
P40541,YIL026C
P40318,YIL030C
P40536,YIL032C
P07278,YIL033C
P13517,YIL034C
P15790,YIL035C
P40534,YIL037C
P06102,YIL038C
P40533,YIL039W
P40532,YIL040W
P40530,YIL042C
P40187,YIL045W
P39014,YIL046W
P40528,YIL047C
P40527,YIL048W
P40526,YIL049W
P40186,YIL050W
P40185,YIL051C
P41277,YIL053W
P40524,YIL054W
P40523,YIL055C
P40520,YIL059C
P40519,YIL060W
Q00916,YIL061C
P40518,YIL062C
P40517,YIL063C
P40515,YIL065C
P21672,YIL066C
P32844,YIL068C
P40513,YIL070C
P40512,YIL071C
P20050,YIL072W
P40510,YIL074C
P32565,YIL075C
P40509,YIL076W
P40508,YIL077C
P04801,YIL078W
P40507,YIL079C
Q7LHG5,YIL082W-A
P40505,YIL084C
P40504,YIL085C
P40503,YIL086C
P40497,YIL092W
P40496,YIL093C
P40495,YIL094C
P40494,YIL095W
P40493,YIL096C
P40492,YIL097W
P40491,YIL098C
P40487,YIL103W
P40486,YIL104C
P40485,YIL105C
P40484,YIL106W
P40483,YIL108W
P40482,YIL109C
P40481,YIL110W
P00425,YIL111W
P40480,YIL112W
P40479,YIL113W
P40478,YIL114C
P40477,YIL115C
P40476,YIL117C
Q00245,YIL118W
P23250,YIL119C
P40475,YIL120W
P40473,YIL122W
P40471,YIL124W
P20967,YIL125W
P32597,YIL126W
P40469,YIL128W
P40468,YIL129C
P40467,YIL130W
P40466,YIL131C
P40465,YIL132C
P40462,YIL137C
P38927,YIL139C
P38928,YIL140W
P39076,YIL142W
Q00578,YIL143C
P40460,YIL144W
P40459,YIL145C
P39928,YIL147C
P0CH08,YIL148W
P40457,YIL149C
P32354,YIL150C
P40456,YIL151C
P40455,YIL152W
P40454,YIL153W
P32351,YIL154C
P40453,YIL156W
P40452,YIL157C
P40451,YIL158W
P40450,YIL159W
P00724,YIL162W
P40448,YIL163C
P40445,YIL166C
P40442,YIL169C
P40438,YIL173W
P40561,YIR001C
P40562,YIR002C
P40563,YIR003W
P40565,YIR005W
P32521,YIR006C
P10363,YIR008C
P40567,YIR009W
P40568,YIR010W
P38637,YIR011C
P35184,YIR012W
P40569,YIR013C
P40570,YIR014W
P40572,YIR016W
P40573,YIR017C
P15367,YIR022W
P21657,YIR023W
P40576,YIR024C
P40577,YIR025W
Q02256,YIR026C
P32375,YIR027C
Q04895,YIR028W
P40578,YIR033W
P38998,YIR034C
P40579,YIR035C
P40580,YIR036C
P40581,YIR037W
P40582,YIR038C
P40584,YIR040C
P40586,YIR042C
P38624,YJL001W
P41543,YJL002C
P41544,YJL004C
P08678,YJL005W
P46962,YJL006C
P47079,YJL008C
P47077,YJL010C
P47076,YJL011C
P47075,YJL012C
P47074,YJL013C
P39077,YJL014W
P47073,YJL015C
P47069,YJL019W
P47068,YJL020C
P47065,YJL023C
P47064,YJL024C
P40992,YJL025W
P09938,YJL026W
P47061,YJL029C
P40958,YJL030W
Q00618,YJL031C
P20448,YJL033W
P16474,YJL034W
P47058,YJL035C
P47057,YJL036W
P47054,YJL039C
P14907,YJL041W
P32806,YJL044C
P47052,YJL045W
P47050,YJL047C
P47049,YJL048C
P47047,YJL050W
P00360,YJL052W
P40335,YJL053W
P47045,YJL054W
P47044,YJL055W
P47043,YJL056C
P47042,YJL057C
P47041,YJL058C
P47040,YJL059W
P47039,YJL060W
P40368,YJL061W
P40367,YJL062W
P47038,YJL064W
P40366,YJL065C
P40364,YJL066C
P40365,YJL067W
P40363,YJL068C
P40362,YJL069C
P40359,YJL072C
P47037,YJL074C
P47036,YJL075C
P47035,YJL076W
P47033,YJL078C
P47032,YJL079C
P06105,YJL080C
P80428,YJL081C
P47031,YJL082W
P47030,YJL083W
P47029,YJL084C
P19658,YJL085W
P09880,YJL087C
P05150,YJL088W
P46954,YJL089W
P47027,YJL090C
P47026,YJL091C
P12954,YJL092W
P40310,YJL093C
P40309,YJL094C
Q01389,YJL095W
P40858,YJL096W
P40856,YJL098W
P40955,YJL099W
P42951,YJL100W
P39677,YJL102W
P32581,YJL106W
P42947,YJL107C
P42946,YJL108C
P42945,YJL109C
P42944,YJL110C
P42943,YJL111W
P47025,YJL112W
P32447,YJL115W
P46956,YJL117W
P47019,YJL122W
P47018,YJL123C
P47017,YJL124C
P08018,YJL128C
P07259,YJL130C
P47011,YJL137C
P10081,YKR059W; YJL138C
P20433,YJL140W
P14680,YJL141C
P39515,YJL143W
P14359,YJL151C
P47003,YJL152W
P11986,YJL153C
P34110,YJL154C
P21268,YJL157C
P47001,YJL158C
P32478,YJL159W
P46997,YJL162C
P46996,YJL163C
P06244,YJL164C
P38970,YJL165C
P08525,YJL166W
P08524,YJL167W
P46995,YJL168C
P27614,YJL172W
P26755,YJL173C
P39005,YJL174W
P32591,YJL176C
P46988,YJL179W
P22135,YJL180C
P46987,YJL181W
P46985,YJL183W
P46984,YJL184W
P46983,YJL185C
P32944,YJL187C
P04650,YJL189W
P39516,YJL191W
P39543,YJL192C
P09119,YJL194W
P39540,YJL196C
P39535,YJL198W
P39534,YJL199C
P39533,YJL200C
P32524,YJL203W
P08466,YJL208C
P32800,YJL210W
P40886,YJL214W
P40895,YJL215C
P40892,YJL218W
P40885,YJL219W
P40890,YJL222W
P0CL26,YJL222W-A
P40889,YJL225C
P47082,YJR001W
P47083,YJR002W
P47084,YJR003C
P27351,YJR005W
P46957,YJR006W
P20459,YJR007W
P00358,YJR009C
P46965,YJR010C-A
P08536,YJR010W
P47086,YJR011C
P47089,YJR014W
P47090,YJR015W
P39522,YJR016C
P22696,YJR017C
P41903,YJR019C
P47092,YJR020W
P21651,YJR021C
P47093,YJR022W
P47094,YJR023C
P47095,YJR024C
P47096,YJR025C
P47098,YJR027W
P47099,YJR028W
P47100,YJR029W
P47101,YJR030C
P47102,YJR031C
P47103,YJR032W
P47104,YJR033C
Q02772,YJR034W
P40352,YJR035W
P47105,YJR037W
P47106,YJR038C
P37020,YJR040W
P46673,YJR042W
P47110,YJR043C
P0CS90,YJR045C
P00044,YJR048W
P21373,YJR049C
P21374,YJR050W
P06779,YJR052W
P47113,YJR053W
P46973,YJR055W
P47115,YJR056C
P00572,YJR057W
Q00381,YJR058C
P47116,YJR059W
P17106,YJR060W
P40355,YJR061W
P40354,YJR062C
P32529,YJR063W
P40413,YJR064W
P47117,YJR065C
P35169,YJR066W
P47118,YJR067C
P40348,YJR068W
P47120,YJR070C
P47122,YJR072C
P47123,YJR074W
P47124,YJR075W
P32458,YJR076C
P23641,YJR077C
P47126,YJR079W
P47127,YJR080C
P47128,YJR082C
P47129,YJR083C
P47130,YJR084W
P18852,YJR086W
P47132,YJR087W
P47134,YJR089W
P24814,YJR090C
P47135,YJR091C
P47136,YJR092W
P45976,YJR093C
P21190,YJR094C
P47138,YJR097W
P47139,YJR098C
P35127,YJR099W
P47140,YJR100C
P47142,YJR102C
P38627,YJR103W
P00445,YJR104C
P47143,YJR105W
P03965,YJR109C
P47147,YJR110W
P47149,YJR112W
P47150,YJR113C
P47153,YJR116W
P47154,YJR117W
P47156,YJR119C
P47157,YJR120W
P00830,YJR121W
P47160,YJR125C
P46974,YJR127C
P32906,YJR131W
P46970,YJR132W
P47165,YJR133W
P47166,YJR134C
P47167,YJR135C
P57744,YJR135W-A
P47168,YJR136C
P47170,YJR138W
P31116,YJR139C
P47171,YJR140C
P47172,YJR141W
P32787,YJR144W
P47174,YJR146W
P15365,YJR152W
P47181,YJR154W
P47184,YJR157W
P35497,YJR159W
P47188,YJR162C
Q02196,YKL001C
P36108,YKL002W
P36107,YKL004W
P43682,YKL006C-A
P28495,YKL007W
P28496,YKL008C
P33201,YKL009W
P33202,YKL010C
Q03702,YKL011C
P33203,YKL012W
P33204,YKL013C
P34241,YKL014C
P30902,YKL016C
P34243,YKL017C
P36104,YKL018W
P29703,YKL019W
P35210,YKL020C
P20484,YKL021C
P09798,YKL022C
P36103,YKL023W
P15700,YKL024C
P36102,YKL025C
P36100,YKL028W
P36013,YKL029C
P32861,YKL035W
P32859,YKL036C
P32862,YKL038W
P36094,YKL042W
P36092,YKL044W
P20457,YKL045W
P36090,YKL047W
P32801,YKL048C
P36012,YKL049C
P35736,YKL050C
P35734,YKL052C
P35732,YKL054C
P35691,YKL056C
P35729,YKL057C
P32774,YKL058W
P35728,YKL059C
P14540,YKL060C
P35727,YKL061W
P33749,YKL062W
P35724,YKL064W
P35723,YKL065C
P36010,YKL067W
Q02629,YKL068W
P36088,YKL069W
P36085,YKL072W
P36016,YKL073W
P36084,YKL074C
P36083,YKL075C
P36009,YKL078W
P32364,YKL079W
P31412,YKL080W
P36008,YKL081W
P36080,YKL082C
P17505,YKL085W
P36077,YKL086W
Q00873,YKL087C
P36076,YKL088W
P36075,YKL090W
P33314,YKL092C
P23493,YKL093W
P28320,YKL095W
P34246,YKL098W
P34244,YKL101W
P14904,YKL103C
P14742,YKL104C
Q01802,YKL106W
P34251,YKL107W
P34252,YKL108W
P14064,YKL109W
P34253,YKL110C
P14164,YKL112W
P26793,YKL113C
P22936,YKL114C
P28708,YKL116C
P28707,YKL117W
P32341,YKL119C
P32332,YKL120W
P32342,YKL122C
P36070,YKL125W
P12688,YKL126W
P33401,YKL127W
P36006,YKL129C
P36068,YKL130C
P36066,YKL133C
P35999,YKL134C
P36000,YKL135C
P36064,YKL137W
Q03957,YKL139W
P34163,YKL140W
P35719,YKL142W
P34078,YKL143W
P35718,YKL144C
P33299,YKL145W
P36062,YKL146W
P36061,YKL147C
P36060,YKL150W
P00950,YKL152C
P36058,YKL153W
P36057,YKL154W
P32454,YKL157W
P36054,YKL159C
P36005,YKL161C
Q03180,YKL163W
Q03178,YKL164C
P36051,YKL165C
P05986,YKL166C
P36004,YKL168C
P36003,YKL171W
P36049,YKL172W
P36048,YKL173W
P36029,YKL174C
P34240,YKL175W
P34239,YKL176C
P06783,YKL178C
P34237,YKL179C
P05740,YKL180W
P32895,YKL181W
P07149,YKL182W
P34234,YKL183W
P34232,YKL186C
P32464,YKL189W
P25296,YKL190W
P32463,YKL192C
P36047,YKL193C
P07236,YKL194C
P36015,YKL196C
P24004,YKL197C
P36002,YKL198C
P36044,YKL201C
P32600,YKL203C
P36041,YKL204W
P33418,YKL205W
P36040,YKL206C
P36038,YKL208W
P12866,YKL209C
P22515,YKL210W
P00937,YKL211C
P32368,YKL212W
P36037,YKL213C
P36036,YKL214C
P28273,YKL215C
P28272,YKL216W
P36007,YKL218C
P36034,YKL219W
P36032,YKL221W
P35994,YKL224C
P21576,YKR001C
P29468,YKR002W
Q02203,YKR005C
Q02205,YKR007W
Q02208,YKR010C
P36018,YKR014C
P36112,YKR016W
P36113,YKR017C
P36116,YKR020W
P36117,YKR021W
P36118,YKR022C
P36120,YKR024C
P36121,YKR025W
P14741,YKR026C
P36122,YKR027W
P36123,YKR028W
P36124,YKR029C
P36125,YKR030W
P36126,YKR031C
P26343,YKR034W
P36130,YKR036C
P36131,YKR037C
P36132,YKR038C
P25293,YKR048C
P28584,YKR050W
P36142,YKR051W
P23500,YKR052C
P36022,YKR054C
Q00246,YKR055W
P33550,YKR061W
P36145,YKR062W
P36146,YKR063C
P36023,YKR064W
P36147,YKR065C
P00431,YKR066C
P36149,YKR068C
P36150,YKR069W
P36151,YKR070W
P36152,YKR071C
P36024,YKR072C
P36154,YKR074W
P36157,YKR077W
Q02046,YKR080W
P36160,YKR081C
